OBJECTNUMMER;Soortnaam_NL;Boomnummer;Soortnaam_WTS;Boomtype;Boomhoogte;Plantjaar;Eigenaar;Beheerder;Categorie;SOORT_KORT;SDVIEW;RADIUS;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
212794;"Gewone plataan";362971;"Platanus hispanica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Platanus";"Platanus";"F";5;"POINT(4.828318,52.351328)";"POINT(52.351328,4.828318)";4.828318;52.351328;
212795;"Gewone plataan";362970;"Platanus hispanica";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Platanus";"Platanus";"F";7;"POINT(4.828452,52.35133)";"POINT(52.35133,4.828452)";4.828452;52.35133;
212796;"Gewone plataan";362969;"Platanus hispanica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Platanus";"Platanus";"F";5;"POINT(4.8286,52.351329)";"POINT(52.351329,4.8286)";4.8286;52.351329;
212797;"Gewone plataan";362968;"Platanus hispanica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Platanus";"Platanus";"F";5;"POINT(4.828747,52.351331)";"POINT(52.351331,4.828747)";4.828747;52.351331;
212798;"Canadese populier (cultuurvariëteit)";362754;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1960;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Populus";"Populus";"F";8;"POINT(4.817004,52.351535)";"POINT(52.351535,4.817004)";4.817004;52.351535;
212799;"Canadese populier (cultuurvariëteit)";362751;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1960;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Populus";"Populus";"F";8;"POINT(4.815928,52.351518)";"POINT(52.351518,4.815928)";4.815928;52.351518;
212800;"Schietwilg (cultuurvariëteit)";362750;"Salix alba `Liempde`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";7;"POINT(4.814989,52.351505)";"POINT(52.351505,4.814989)";4.814989;52.351505;
212801;"Gewone es (cultuurvariëteit)";362749;"Fraxinus excelsior `Westhof`s Glorie`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Fraxinus";"Fraxinus";"F";3;"POINT(4.814693,52.351502)";"POINT(52.351502,4.814693)";4.814693;52.351502;
212802;"Zilverlinde";362747;"Tilia tomentosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2000;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";3;"POINT(4.814439,52.351501)";"POINT(52.351501,4.814439)";4.814439;52.351501;
212803;"Zilverlinde";362743;"Tilia tomentosa";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2012;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";2;"POINT(4.813607,52.351486)";"POINT(52.351486,4.813607)";4.813607;52.351486;
212804;"Treurwilg";362741;"Salix sepulcralis `Chrysocoma`";"Gekandelaberde boom";"15 tot 18 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";5;"POINT(4.812477,52.351487)";"POINT(52.351487,4.812477)";4.812477;52.351487;
212805;"Schietwilg (cultuurvariëteit)";362740;"Salix alba `Liempde`";"Gekandelaberde boom";"18 tot 24 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";7;"POINT(4.812081,52.351461)";"POINT(52.351461,4.812081)";4.812081;52.351461;
212806;"Hollandse iep";362522;"Ulmus hollandica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2000;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Ulmus";"Ulmus";"F";5;"POINT(4.809469,52.350372)";"POINT(52.350372,4.809469)";4.809469;52.350372;
212807;"Hollandse iep";362521;"Ulmus hollandica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";2000;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Ulmus";"Ulmus";"F";5;"POINT(4.809289,52.350333)";"POINT(52.350333,4.809289)";4.809289;52.350333;
212808;"Huntingdon-iep";362520;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1960;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Ulmus";"Ulmus";"F";7;"POINT(4.808185,52.350111)";"POINT(52.350111,4.808185)";4.808185;52.350111;
212809;"Huntingdon-iep";362519;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1960;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Ulmus";"Ulmus";"F";7;"POINT(4.808043,52.350082)";"POINT(52.350082,4.808043)";4.808043;52.350082;
212810;"Huntingdon-iep";362518;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1960;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Ulmus";"Ulmus";"F";7;"POINT(4.807904,52.350053)";"POINT(52.350053,4.807904)";4.807904;52.350053;
212811;"Huntingdon-iep";362517;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1980;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Ulmus";"Ulmus";"F";4;"POINT(4.8072,52.349909)";"POINT(52.349909,4.8072)";4.8072;52.349909;
212812;"Huntingdon-iep";362516;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1980;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Ulmus";"Ulmus";"F";5;"POINT(4.807073,52.349884)";"POINT(52.349884,4.807073)";4.807073;52.349884;
212813;"Huntingdon-iep";362515;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1960;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Ulmus";"Ulmus";"F";5;"POINT(4.806922,52.349857)";"POINT(52.349857,4.806922)";4.806922;52.349857;
212814;"Huntingdon-iep";362514;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1960;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Ulmus";"Ulmus";"F";5;"POINT(4.806789,52.349829)";"POINT(52.349829,4.806789)";4.806789;52.349829;
212815;"Huntingdon-iep";362513;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1960;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Ulmus";"Ulmus";"F";7;"POINT(4.805688,52.349607)";"POINT(52.349607,4.805688)";4.805688;52.349607;
212816;"Huntingdon-iep";362512;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1960;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Ulmus";"Ulmus";"F";7;"POINT(4.805965,52.349659)";"POINT(52.349659,4.805965)";4.805965;52.349659;
212817;"Iep (cultuurvariëteit)";362511;"Ulmus `Plantijn`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1990;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Ulmus";"Ulmus";"F";4;"POINT(4.799881,52.348389)";"POINT(52.348389,4.799881)";4.799881;52.348389;
212818;"Iep (cultuurvariëteit)";362510;"Ulmus `Plantijn`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1990;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Ulmus";"Ulmus";"F";4;"POINT(4.799755,52.348349)";"POINT(52.348349,4.799755)";4.799755;52.348349;
212819;"Iep (cultuurvariëteit)";362509;"Ulmus `Plantijn`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1990;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Ulmus";"Ulmus";"F";4;"POINT(4.799637,52.348303)";"POINT(52.348303,4.799637)";4.799637;52.348303;
212820;"Schietwilg (cultuurvariëteit)";362295;"Salix alba `Chermesina`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";7;"POINT(4.813942,52.342309)";"POINT(52.342309,4.813942)";4.813942;52.342309;
212821;"Schietwilg (cultuurvariëteit)";362294;"Salix alba `Chermesina`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";5;"POINT(4.813988,52.342317)";"POINT(52.342317,4.813988)";4.813988;52.342317;
212822;"Schietwilg (cultuurvariëteit)";362293;"Salix alba `Chermesina`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";5;"POINT(4.814033,52.342324)";"POINT(52.342324,4.814033)";4.814033;52.342324;
212823;"Schietwilg (cultuurvariëteit)";362292;"Salix alba `Chermesina`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";7;"POINT(4.814026,52.342294)";"POINT(52.342294,4.814026)";4.814026;52.342294;
212824;"Schietwilg";362291;"Salix alba";"Knotboom";"tot 6 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";1;"POINT(4.814268,52.34245)";"POINT(52.34245,4.814268)";4.814268;52.34245;
212825;"Treurwilg";362290;"Salix sepulcralis `Chrysocoma`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";4;"POINT(4.815439,52.342572)";"POINT(52.342572,4.815439)";4.815439;52.342572;
212826;"Schietwilg (cultuurvariëteit)";362289;"Salix alba `Liempde`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1980;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";4;"POINT(4.819115,52.343086)";"POINT(52.343086,4.819115)";4.819115;52.343086;
212827;"Schietwilg";362288;"Salix alba";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1980;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";4;"POINT(4.819148,52.343034)";"POINT(52.343034,4.819148)";4.819148;52.343034;
212828;"Ruwe berk";362287;"Betula pendula";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Betula";"Betula";"F";4;"POINT(4.819757,52.342845)";"POINT(52.342845,4.819757)";4.819757;52.342845;
212829;"Schietwilg";362286;"Salix alba";"Knotboom";"tot 6 m.";1980;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";1;"POINT(4.820099,52.342814)";"POINT(52.342814,4.820099)";4.820099;52.342814;
212830;"Schietwilg";362285;"Salix alba";"Knotboom";"tot 6 m.";1980;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";1;"POINT(4.819825,52.342788)";"POINT(52.342788,4.819825)";4.819825;52.342788;
212831;"Schietwilg";362284;"Salix alba";"Knotboom";"tot 6 m.";1980;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";1;"POINT(4.819903,52.342799)";"POINT(52.342799,4.819903)";4.819903;52.342799;
212832;"Schietwilg";362283;"Salix alba";"Knotboom";"tot 6 m.";1980;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";1;"POINT(4.820165,52.34282)";"POINT(52.34282,4.820165)";4.820165;52.34282;
212833;"Schietwilg";362282;"Salix alba";"Knotboom";"tot 6 m.";1980;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";1;"POINT(4.820243,52.342819)";"POINT(52.342819,4.820243)";4.820243;52.342819;
212834;"Schietwilg";362281;"Salix alba";"Knotboom";"tot 6 m.";1980;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";1;"POINT(4.820322,52.342823)";"POINT(52.342823,4.820322)";4.820322;52.342823;
212835;"Schietwilg";362057;"Salix alba";"Knotboom";"tot 6 m.";1997;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Salix";"Salix";"F";1;"POINT(4.811023,52.342366)";"POINT(52.342366,4.811023)";4.811023;52.342366;
212836;"Witte els (cultuurvariëteit)";362056;"Alnus incana cv.";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1997;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Alnus";"Alnus";"F";4;"POINT(4.809484,52.342191)";"POINT(52.342191,4.809484)";4.809484;52.342191;
212837;"Gewone es (cultuurvariëteit)";362046;"Fraxinus excelsior cv.";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2000;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Fraxinus";"Fraxinus";"F";3;"POINT(4.794695,52.383838)";"POINT(52.383838,4.794695)";4.794695;52.383838;
212838;"Japanse sierkers (cultuurvariëteit)";362045;"Prunus serrulata cv.";"Boom niet vrij uitgroeiend";"tot 6 m.";2016;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Prunus";"Prunus";"F";1;"POINT(4.794807,52.383706)";"POINT(52.383706,4.794807)";4.794807;52.383706;
212839;"Japanse sierkers (cultuurvariëteit)";362044;"Prunus serrulata cv.";"Boom niet vrij uitgroeiend";"tot 6 m.";2016;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Prunus";"Prunus";"F";1;"POINT(4.794811,52.383673)";"POINT(52.383673,4.794811)";4.794811;52.383673;
212840;"Gewone es (cultuurvariëteit)";362043;"Fraxinus excelsior cv.";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2000;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Fraxinus";"Fraxinus";"F";3;"POINT(4.794659,52.383231)";"POINT(52.383231,4.794659)";4.794659;52.383231;
212841;"Canadese populier (cultuurvariëteit)";361829;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Populus";"Populus";"F";8;"POINT(4.83369,52.354179)";"POINT(52.354179,4.83369)";4.83369;52.354179;
212842;"Canadese populier (cultuurvariëteit)";361828;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Populus";"Populus";"F";8;"POINT(4.833783,52.354223)";"POINT(52.354223,4.833783)";4.833783;52.354223;
212843;"Canadese populier (cultuurvariëteit)";361827;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Populus";"Populus";"F";8;"POINT(4.83367,52.35426)";"POINT(52.35426,4.83367)";4.83367;52.35426;
212844;"Canadese populier (cultuurvariëteit)";361826;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Populus";"Populus";"F";8;"POINT(4.833779,52.354313)";"POINT(52.354313,4.833779)";4.833779;52.354313;
212845;"Canadese populier (cultuurvariëteit)";361825;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Populus";"Populus";"F";8;"POINT(4.833685,52.354357)";"POINT(52.354357,4.833685)";4.833685;52.354357;
212846;"Canadese populier (cultuurvariëteit)";361824;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Populus";"Populus";"F";8;"POINT(4.833772,52.354403)";"POINT(52.354403,4.833772)";4.833772;52.354403;
212847;"Canadese populier (cultuurvariëteit)";361823;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Populus";"Populus";"F";8;"POINT(4.833595,52.354394)";"POINT(52.354394,4.833595)";4.833595;52.354394;
212848;"Canadese populier (cultuurvariëteit)";361822;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Populus";"Populus";"F";8;"POINT(4.833682,52.354445)";"POINT(52.354445,4.833682)";4.833682;52.354445;
212849;"Canadese populier (cultuurvariëteit)";361821;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Populus";"Populus";"F";8;"POINT(4.833774,52.35449)";"POINT(52.35449,4.833774)";4.833774;52.35449;
212850;"Canadese populier (cultuurvariëteit)";361820;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Populus";"Populus";"F";8;"POINT(4.833592,52.354486)";"POINT(52.354486,4.833592)";4.833592;52.354486;
212851;"Canadese populier (cultuurvariëteit)";361819;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Populus";"Populus";"F";8;"POINT(4.833687,52.35453)";"POINT(52.35453,4.833687)";4.833687;52.35453;
212852;"Canadese populier (cultuurvariëteit)";361818;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Populus";"Populus";"F";8;"POINT(4.833773,52.354584)";"POINT(52.354584,4.833773)";4.833773;52.354584;
212853;"Canadese populier (cultuurvariëteit)";361817;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Populus";"Populus";"F";8;"POINT(4.833692,52.354616)";"POINT(52.354616,4.833692)";4.833692;52.354616;
212854;"Canadese populier (cultuurvariëteit)";361816;"Populus canadensis `Robusta`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Populus";"Populus";"F";7;"POINT(4.833763,52.354679)";"POINT(52.354679,4.833763)";4.833763;52.354679;
212855;"Hollandse linde";361600;"Tilia europaea";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1976;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";5;"POINT(4.81652,52.35502)";"POINT(52.35502,4.81652)";4.81652;52.35502;
212856;"Hollandse linde";361599;"Tilia europaea";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1976;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";5;"POINT(4.816492,52.354943)";"POINT(52.354943,4.816492)";4.816492;52.354943;
212857;"Hollandse linde";361598;"Tilia europaea";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1976;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";5;"POINT(4.816616,52.354887)";"POINT(52.354887,4.816616)";4.816616;52.354887;
212858;"Hollandse linde";361597;"Tilia europaea";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1976;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";5;"POINT(4.816631,52.354842)";"POINT(52.354842,4.816631)";4.816631;52.354842;
212859;"Hollandse linde";361596;"Tilia europaea";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1976;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";5;"POINT(4.816645,52.354769)";"POINT(52.354769,4.816645)";4.816645;52.354769;
212860;"Zilverlinde (cultuurvariëteit)";361595;"Tilia tomentosa `Brabant`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2013;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";2;"POINT(4.816704,52.354708)";"POINT(52.354708,4.816704)";4.816704;52.354708;
212861;"Krimlinde";361594;"Tilia europaea `Euchlora`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1986;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";3;"POINT(4.816933,52.354203)";"POINT(52.354203,4.816933)";4.816933;52.354203;
212862;"Krimlinde";361593;"Tilia europaea `Euchlora`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1986;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";3;"POINT(4.816915,52.354275)";"POINT(52.354275,4.816915)";4.816915;52.354275;
212863;"Krimlinde";361592;"Tilia europaea `Euchlora`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1986;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";3;"POINT(4.816884,52.35434)";"POINT(52.35434,4.816884)";4.816884;52.35434;
212864;"Zilverlinde";361591;"Tilia tomentosa";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1976;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";5;"POINT(4.817278,52.353527)";"POINT(52.353527,4.817278)";4.817278;52.353527;
212865;"Krimlinde";361590;"Tilia europaea `Euchlora`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1986;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";4;"POINT(4.817152,52.353767)";"POINT(52.353767,4.817152)";4.817152;52.353767;
212866;"Hollandse linde";361589;"Tilia europaea";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1966;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";5;"POINT(4.817093,52.353865)";"POINT(52.353865,4.817093)";4.817093;52.353865;
212867;"Hollandse linde";361588;"Tilia europaea";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1966;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";5;"POINT(4.817001,52.354022)";"POINT(52.354022,4.817001)";4.817001;52.354022;
212868;"Zilverlinde";361587;"Tilia tomentosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1976;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";3;"POINT(4.817372,52.353303)";"POINT(52.353303,4.817372)";4.817372;52.353303;
212869;"Huntingdon-iep";361586;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1976;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Ulmus";"Ulmus";"F";7;"POINT(4.816954,52.35727)";"POINT(52.35727,4.816954)";4.816954;52.35727;
212870;"Monumentaaliep";361345;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Ulmus";"Ulmus";"F";8;"POINT(4.830429,52.362813)";"POINT(52.362813,4.830429)";4.830429;52.362813;
212871;"Hollandse linde";361344;"Tilia europaea";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";5;"POINT(4.830116,52.362942)";"POINT(52.362942,4.830116)";4.830116;52.362942;
212872;"Hollandse linde";361343;"Tilia europaea";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1981;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Tilia";"Tilia";"F";5;"POINT(4.829981,52.362942)";"POINT(52.362942,4.829981)";4.829981;52.362942;
212873;"Katsoeraboom";361129;"Cercidiphyllum japonicum";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1996;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Overig";"Cercidiphyllum";"F";3;"POINT(4.805942,52.355774)";"POINT(52.355774,4.805942)";4.805942;52.355774;
212874;"Rode pavia (cultuurvariëteit)";361128;"Aesculus pavia cv.";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1986;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Aesculus";"Aesculus";"F";4;"POINT(4.802762,52.355137)";"POINT(52.355137,4.802762)";4.802762;52.355137;
212875;"Rode pavia (cultuurvariëteit)";361127;"Aesculus pavia cv.";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1986;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Aesculus";"Aesculus";"F";4;"POINT(4.802704,52.355112)";"POINT(52.355112,4.802704)";4.802704;52.355112;
212876;"Rode pavia (cultuurvariëteit)";361126;"Aesculus pavia cv.";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1986;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Aesculus";"Aesculus";"F";4;"POINT(4.802711,52.35516)";"POINT(52.35516,4.802711)";4.802711;52.35516;
212877;"Bitternoot";361125;"Juglans nigra";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1986;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Overig";"Juglans";"F";5;"POINT(4.802616,52.35518)";"POINT(52.35518,4.802616)";4.802616;52.35518;
212878;"Ruwe berk";361124;"Betula pendula";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1986;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Betula";"Betula";"F";5;"POINT(4.802535,52.355266)";"POINT(52.355266,4.802535)";4.802535;52.355266;
212879;"Ruwe berk";361123;"Betula pendula";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1986;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Betula";"Betula";"F";4;"POINT(4.802542,52.355332)";"POINT(52.355332,4.802542)";4.802542;52.355332;
212880;"Ruwe berk";361122;"Betula pendula";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1986;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Betula";"Betula";"F";5;"POINT(4.802587,52.355301)";"POINT(52.355301,4.802587)";4.802587;52.355301;
212881;"Goudberk";361121;"Betula ermanii";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1986;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Betula";"Betula";"F";5;"POINT(4.802537,52.355404)";"POINT(52.355404,4.802537)";4.802537;52.355404;
212882;"Goudberk";361120;"Betula ermanii";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1986;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Betula";"Betula";"F";5;"POINT(4.802377,52.355435)";"POINT(52.355435,4.802377)";4.802377;52.355435;
212883;"Bitternoot";361119;"Juglans nigra";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1991;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Overig";"Juglans";"F";3;"POINT(4.802729,52.355462)";"POINT(52.355462,4.802729)";4.802729;52.355462;
212884;"Bitternoot";361118;"Juglans nigra";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1991;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Overig";"Juglans";"F";3;"POINT(4.802665,52.35549)";"POINT(52.35549,4.802665)";4.802665;52.35549;
212885;"Voorjaarskers (cultuurvariëteit)";361117;"Prunus subhirtella `Autumnalis Rosea`";"Boom niet vrij uitgroeiend";"tot 6 m.";1986;"Gemeente Amsterdam";"Stadsdeel Nieuw-West";"Prunus";"Prunus";"F";1;"POINT(4.802864,52.355535)";"POINT(52.355535,4.802864)";4.802864;52.355535;
