OBJECTNUMMER;Soortnaam_NL;Boomnummer;Soortnaam_WTS;Boomtype;Boomhoogte;Plantjaar;Eigenaar;Beheerder;Categorie;SOORT_KORT;SDVIEW;RADIUS;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
132361;"Esdoorn (cultuurvariëteit)";457696;"Acer freemanii `Elegant`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1999;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"D";3;"POINT(4.929382,52.325889)";"POINT(52.325889,4.929382)";4.929382;52.325889;
132362;"Esdoorn (cultuurvariëteit)";457695;"Acer freemanii `Elegant`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1999;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"D";3;"POINT(4.929337,52.32595)";"POINT(52.32595,4.929337)";4.929337;52.32595;
132363;"Esdoorn (cultuurvariëteit)";457694;"Acer freemanii `Elegant`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2008;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"D";3;"POINT(4.929284,52.326013)";"POINT(52.326013,4.929284)";4.929284;52.326013;
132364;"Esdoorn (cultuurvariëteit)";457693;"Acer freemanii `Elegant`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1999;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"D";2;"POINT(4.929224,52.326076)";"POINT(52.326076,4.929224)";4.929224;52.326076;
132365;"Esdoorn (cultuurvariëteit)";457692;"Acer freemanii `Elegant`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1999;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"D";2;"POINT(4.929168,52.326138)";"POINT(52.326138,4.929168)";4.929168;52.326138;
132366;"Esdoorn (cultuurvariëteit)";457691;"Acer freemanii `Elegant`";"Boom niet vrij uitgroeiend";"tot 6 m.";1999;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"D";1;"POINT(4.929115,52.326199)";"POINT(52.326199,4.929115)";4.929115;52.326199;
132367;"Esdoorn (cultuurvariëteit)";457690;"Acer freemanii `Elegant`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1999;"Gemeente Amsterdam";"Stadsdeel Oost";"Acer";"Acer";"D";2;"POINT(4.928983,52.32632)";"POINT(52.32632,4.928983)";4.928983;52.32632;
132368;"Gewone es";457689;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"tot 6 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"D";1;"POINT(4.922674,52.326313)";"POINT(52.326313,4.922674)";4.922674;52.326313;
132369;"Gewone es";457688;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"tot 6 m.";1994;"Gemeente Amsterdam";"Stadsdeel Oost";"Fraxinus";"Fraxinus";"D";1;"POINT(4.922566,52.326277)";"POINT(52.326277,4.922566)";4.922566;52.326277;
132370;"Ruwe berk";462149;"Betula pendula";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Betula";"Betula";"M";2;"POINT(4.947116,52.348455)";"POINT(52.348455,4.947116)";4.947116;52.348455;
132371;"Ruwe berk";462148;"Betula pendula";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Betula";"Betula";"M";3;"POINT(4.94705,52.348564)";"POINT(52.348564,4.94705)";4.94705;52.348564;
132372;"Moeraseik";462147;"Quercus palustris";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";5;"POINT(4.946216,52.349176)";"POINT(52.349176,4.946216)";4.946216;52.349176;
132373;"Moeraseik";462146;"Quercus palustris";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";4;"POINT(4.94835,52.347452)";"POINT(52.347452,4.94835)";4.94835;52.347452;
132374;"Moeraseik";462145;"Quercus palustris";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";4;"POINT(4.948261,52.347506)";"POINT(52.347506,4.948261)";4.948261;52.347506;
132375;"Moeraseik";462144;"Quercus palustris";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";5;"POINT(4.948146,52.347574)";"POINT(52.347574,4.948146)";4.948146;52.347574;
132376;"Moeraseik";462143;"Quercus palustris";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";4;"POINT(4.948053,52.34763)";"POINT(52.34763,4.948053)";4.948053;52.34763;
132377;"Moeraseik";462142;"Quercus palustris";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";4;"POINT(4.947957,52.347685)";"POINT(52.347685,4.947957)";4.947957;52.347685;
132378;"Moeraseik";462141;"Quercus palustris";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";4;"POINT(4.947799,52.347792)";"POINT(52.347792,4.947799)";4.947799;52.347792;
132379;"Moeraseik";462140;"Quercus palustris";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";4;"POINT(4.947703,52.347849)";"POINT(52.347849,4.947703)";4.947703;52.347849;
132380;"Moeraseik";462139;"Quercus palustris";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";5;"POINT(4.947626,52.347889)";"POINT(52.347889,4.947626)";4.947626;52.347889;
132381;"Moeraseik";462138;"Quercus palustris";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";5;"POINT(4.94756,52.347934)";"POINT(52.347934,4.94756)";4.94756;52.347934;
132382;"Moeraseik";462137;"Quercus palustris";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";4;"POINT(4.947405,52.348032)";"POINT(52.348032,4.947405)";4.947405;52.348032;
132383;"Moeraseik";462136;"Quercus palustris";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";4;"POINT(4.947158,52.34819)";"POINT(52.34819,4.947158)";4.947158;52.34819;
132384;"Moeraseik";462135;"Quercus palustris";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";4;"POINT(4.947067,52.348233)";"POINT(52.348233,4.947067)";4.947067;52.348233;
132385;"Moeraseik";462134;"Quercus palustris";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";4;"POINT(4.946969,52.348298)";"POINT(52.348298,4.946969)";4.946969;52.348298;
132386;"Moeraseik";462133;"Quercus palustris";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";4;"POINT(4.946881,52.348361)";"POINT(52.348361,4.946881)";4.946881;52.348361;
132387;"Moeraseik";462132;"Quercus palustris";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Quercus";"Quercus";"M";4;"POINT(4.946771,52.348425)";"POINT(52.348425,4.946771)";4.946771;52.348425;
132388;"Ruwe berk (cultuurvariëteit)";461864;"Betula pendula `Crispa`";"Boom niet vrij uitgroeiend";"tot 6 m.";2011;"Gemeente Amsterdam";"Stadsdeel Oost";"Betula";"Betula";"M";1;"POINT(4.942013,52.353478)";"POINT(52.353478,4.942013)";4.942013;52.353478;
132389;"Gewone haagbeuk (cultuurvariëteit)";461863;"Carpinus betulus `Fastigiata`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Carpinus";"Carpinus";"M";5;"POINT(4.941413,52.353682)";"POINT(52.353682,4.941413)";4.941413;52.353682;
132390;"Gewone haagbeuk (cultuurvariëteit)";461862;"Carpinus betulus `Fastigiata`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Carpinus";"Carpinus";"M";5;"POINT(4.941178,52.353526)";"POINT(52.353526,4.941178)";4.941178;52.353526;
132391;"Hollandse iep (cultuurvariëteit)";461861;"Ulmus hollandica `Groeneveld`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1950;"Gemeente Amsterdam";"Stadsdeel Oost";"Ulmus";"Ulmus";"M";5;"POINT(4.94131,52.353609)";"POINT(52.353609,4.94131)";4.94131;52.353609;
132392;"Krimlinde";461860;"Tilia europaea `Euchlora`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.939677,52.353333)";"POINT(52.353333,4.939677)";4.939677;52.353333;
132393;"Krimlinde";461859;"Tilia europaea `Euchlora`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.939437,52.353193)";"POINT(52.353193,4.939437)";4.939437;52.353193;
132394;"Gewone haagbeuk";461858;"Carpinus betulus";"Boom vrij uitgroeiend";"12 tot 15 m.";1980;"Gemeente Amsterdam";"Stadsdeel Oost";"Carpinus";"Carpinus";"M";4;"POINT(4.938819,52.35335)";"POINT(52.35335,4.938819)";4.938819;52.35335;
132395;"Gewone haagbeuk (cultuurvariëteit)";461857;"Carpinus betulus `Fastigiata`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1948;"Gemeente Amsterdam";"Stadsdeel Oost";"Carpinus";"Carpinus";"M";5;"POINT(4.938913,52.353421)";"POINT(52.353421,4.938913)";4.938913;52.353421;
132396;"Gewone haagbeuk (cultuurvariëteit)";461856;"Carpinus betulus `Fastigiata`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1948;"Gemeente Amsterdam";"Stadsdeel Oost";"Carpinus";"Carpinus";"M";5;"POINT(4.938998,52.353433)";"POINT(52.353433,4.938998)";4.938998;52.353433;
132397;"Gewone haagbeuk (cultuurvariëteit)";461855;"Carpinus betulus `Fastigiata`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1948;"Gemeente Amsterdam";"Stadsdeel Oost";"Carpinus";"Carpinus";"M";4;"POINT(4.938936,52.353462)";"POINT(52.353462,4.938936)";4.938936;52.353462;
132398;"Zilverlinde";461854;"Tilia tomentosa";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";5;"POINT(4.939094,52.353399)";"POINT(52.353399,4.939094)";4.939094;52.353399;
132399;"Hollandse linde (cultuurvariëteit)";461853;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.938941,52.353304)";"POINT(52.353304,4.938941)";4.938941;52.353304;
132400;"Zilverlinde";461852;"Tilia tomentosa";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";5;"POINT(4.938775,52.353184)";"POINT(52.353184,4.938775)";4.938775;52.353184;
132401;"Hollandse linde (cultuurvariëteit)";461851;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.946548,52.35211)";"POINT(52.35211,4.946548)";4.946548;52.35211;
132402;"Zilverlinde";461850;"Tilia tomentosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.946339,52.352228)";"POINT(52.352228,4.946339)";4.946339;52.352228;
132403;"Goudberk";461849;"Betula ermanii";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2005;"Gemeente Amsterdam";"Stadsdeel Oost";"Betula";"Betula";"M";2;"POINT(4.946232,52.352298)";"POINT(52.352298,4.946232)";4.946232;52.352298;
132404;"Meelbes";461848;"Sorbus aria";"Boom niet vrij uitgroeiend";"tot 6 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Sorbus";"M";1;"POINT(4.946147,52.352348)";"POINT(52.352348,4.946147)";4.946147;52.352348;
132405;"Callery-peer (cultuurvariëteit)";461582;"Pyrus calleryana `Chanticleer`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1990;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Pyrus";"M";2;"POINT(4.938191,52.350686)";"POINT(52.350686,4.938191)";4.938191;52.350686;
132406;"Appel (cultuurvariëteit)";461581;"Malus `Aldenhamensis`";"Boom niet vrij uitgroeiend";"tot 6 m.";1980;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Malus";"M";1;"POINT(4.941095,52.350703)";"POINT(52.350703,4.941095)";4.941095;52.350703;
132407;"Gewone haagbeuk (cultuurvariëteit)";461580;"Carpinus betulus `Fastigiata`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1980;"Gemeente Amsterdam";"Stadsdeel Oost";"Carpinus";"Carpinus";"M";3;"POINT(4.940021,52.350362)";"POINT(52.350362,4.940021)";4.940021;52.350362;
132408;"Gewone haagbeuk (cultuurvariëteit)";461579;"Carpinus betulus `Fastigiata`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1990;"Gemeente Amsterdam";"Stadsdeel Oost";"Carpinus";"Carpinus";"M";3;"POINT(4.940225,52.350231)";"POINT(52.350231,4.940225)";4.940225;52.350231;
132409;"Gewone haagbeuk (cultuurvariëteit)";461578;"Carpinus betulus `Fastigiata`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1980;"Gemeente Amsterdam";"Stadsdeel Oost";"Carpinus";"Carpinus";"M";2;"POINT(4.940128,52.3503)";"POINT(52.3503,4.940128)";4.940128;52.3503;
132410;"Gewone haagbeuk (cultuurvariëteit)";461577;"Carpinus betulus `Fastigiata`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1980;"Gemeente Amsterdam";"Stadsdeel Oost";"Carpinus";"Carpinus";"M";3;"POINT(4.940323,52.350169)";"POINT(52.350169,4.940323)";4.940323;52.350169;
132411;"Italiaanse populier";461576;"Populus nigra `Italica`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1964;"Gemeente Amsterdam";"Stadsdeel Oost";"Populus";"Populus";"M";8;"POINT(4.942788,52.351089)";"POINT(52.351089,4.942788)";4.942788;52.351089;
132412;"Italiaanse populier";461575;"Populus nigra `Italica`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1964;"Gemeente Amsterdam";"Stadsdeel Oost";"Populus";"Populus";"M";8;"POINT(4.942849,52.351049)";"POINT(52.351049,4.942849)";4.942849;52.351049;
132413;"Italiaanse populier";461574;"Populus nigra `Italica`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1964;"Gemeente Amsterdam";"Stadsdeel Oost";"Populus";"Populus";"M";8;"POINT(4.942979,52.3512)";"POINT(52.3512,4.942979)";4.942979;52.3512;
132414;"Italiaanse populier";461573;"Populus nigra `Italica`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1964;"Gemeente Amsterdam";"Stadsdeel Oost";"Populus";"Populus";"M";8;"POINT(4.943175,52.350842)";"POINT(52.350842,4.943175)";4.943175;52.350842;
132415;"Italiaanse populier";461572;"Populus nigra `Italica`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1964;"Gemeente Amsterdam";"Stadsdeel Oost";"Populus";"Populus";"M";8;"POINT(4.943425,52.350915)";"POINT(52.350915,4.943425)";4.943425;52.350915;
132416;"Italiaanse populier";461571;"Populus nigra `Italica`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1964;"Gemeente Amsterdam";"Stadsdeel Oost";"Populus";"Populus";"M";8;"POINT(4.943365,52.350955)";"POINT(52.350955,4.943365)";4.943365;52.350955;
132417;"Italiaanse populier";461570;"Populus nigra `Italica`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1964;"Gemeente Amsterdam";"Stadsdeel Oost";"Populus";"Populus";"M";8;"POINT(4.943563,52.350597)";"POINT(52.350597,4.943563)";4.943563;52.350597;
132418;"Zweedse meelbes";461569;"Sorbus intermedia";"Boom niet vrij uitgroeiend";"tot 6 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Sorbus";"M";1;"POINT(4.94231,52.353089)";"POINT(52.353089,4.94231)";4.94231;52.353089;
132419;"Zweedse meelbes";461568;"Sorbus intermedia";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1990;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Sorbus";"M";2;"POINT(4.942419,52.353154)";"POINT(52.353154,4.942419)";4.942419;52.353154;
132420;"Zweedse meelbes";461567;"Sorbus intermedia";"Boom niet vrij uitgroeiend";"tot 6 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Sorbus";"M";1;"POINT(4.942179,52.353011)";"POINT(52.353011,4.942179)";4.942179;52.353011;
132421;"Zweedse meelbes";461566;"Sorbus intermedia";"Boom niet vrij uitgroeiend";"tot 6 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Sorbus";"M";1;"POINT(4.942046,52.352932)";"POINT(52.352932,4.942046)";4.942046;52.352932;
132422;"Zweedse meelbes";461565;"Sorbus intermedia";"Boom niet vrij uitgroeiend";"tot 6 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Sorbus";"M";1;"POINT(4.941953,52.352876)";"POINT(52.352876,4.941953)";4.941953;52.352876;
132423;"Rode meidoorn (cultuurvariëteit)";461292;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"tot 6 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Crataegus";"Crataegus";"M";1;"POINT(4.941643,52.354494)";"POINT(52.354494,4.941643)";4.941643;52.354494;
132424;"Zweedse meelbes";461291;"Sorbus intermedia";"Boom niet vrij uitgroeiend";"tot 6 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Sorbus";"M";1;"POINT(4.941218,52.354149)";"POINT(52.354149,4.941218)";4.941218;52.354149;
132425;"Zweedse meelbes";461290;"Sorbus intermedia";"Boom niet vrij uitgroeiend";"tot 6 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Sorbus";"M";1;"POINT(4.941331,52.354077)";"POINT(52.354077,4.941331)";4.941331;52.354077;
132426;"Zweedse meelbes";461289;"Sorbus intermedia";"Boom niet vrij uitgroeiend";"tot 6 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Sorbus";"M";1;"POINT(4.941422,52.354019)";"POINT(52.354019,4.941422)";4.941422;52.354019;
132427;"Zweedse meelbes";461288;"Sorbus intermedia";"Boom niet vrij uitgroeiend";"tot 6 m.";1980;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Sorbus";"M";1;"POINT(4.941535,52.353948)";"POINT(52.353948,4.941535)";4.941535;52.353948;
132428;"Hollandse linde (cultuurvariëteit)";461287;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.941708,52.354912)";"POINT(52.354912,4.941708)";4.941708;52.354912;
132429;"Hollandse linde (cultuurvariëteit)";461286;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.941549,52.354814)";"POINT(52.354814,4.941549)";4.941549;52.354814;
132430;"Zilverlinde";461285;"Tilia tomentosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.941379,52.354718)";"POINT(52.354718,4.941379)";4.941379;52.354718;
132431;"Rode meidoorn (cultuurvariëteit)";461284;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"tot 6 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Crataegus";"Crataegus";"M";1;"POINT(4.941562,52.355375)";"POINT(52.355375,4.941562)";4.941562;52.355375;
132432;"Callery-peer (cultuurvariëteit)";461283;"Pyrus calleryana `Chanticleer`";"Boom niet vrij uitgroeiend";"tot 6 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Overig";"Pyrus";"M";1;"POINT(4.936183,52.350555)";"POINT(52.350555,4.936183)";4.936183;52.350555;
132433;"Zilverlinde";461282;"Tilia tomentosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1975;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.938608,52.35283)";"POINT(52.35283,4.938608)";4.938608;52.35283;
132434;"Zilverlinde";461281;"Tilia tomentosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.938401,52.352846)";"POINT(52.352846,4.938401)";4.938401;52.352846;
132435;"Zilverlinde";461280;"Tilia tomentosa";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2008;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";2;"POINT(4.938445,52.352732)";"POINT(52.352732,4.938445)";4.938445;52.352732;
132436;"Zilverlinde";461279;"Tilia tomentosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.938267,52.352627)";"POINT(52.352627,4.938267)";4.938267;52.352627;
132437;"Zilverlinde";461278;"Tilia tomentosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.938226,52.35274)";"POINT(52.35274,4.938226)";4.938226;52.35274;
132438;"Zilverlinde";461277;"Tilia tomentosa";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";4;"POINT(4.938052,52.352636)";"POINT(52.352636,4.938052)";4.938052;52.352636;
132439;"Zilverlinde";461276;"Tilia tomentosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.940635,52.354164)";"POINT(52.354164,4.940635)";4.940635;52.354164;
132440;"Zilverlinde";461275;"Tilia tomentosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1970;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.939705,52.353616)";"POINT(52.353616,4.939705)";4.939705;52.353616;
132441;"Valse acacia (cultuurvariëteit)";461013;"Robinia pseudoacacia `Bessoniana`";"Gekandelaberde boom";"12 tot 15 m.";1960;"Gemeente Amsterdam";"Stadsdeel Oost";"Robinia";"Robinia";"M";4;"POINT(4.93888,52.355144)";"POINT(52.355144,4.93888)";4.93888;52.355144;
132442;"Valse acacia (cultuurvariëteit)";461012;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1985;"Gemeente Amsterdam";"Stadsdeel Oost";"Robinia";"Robinia";"M";4;"POINT(4.939648,52.354655)";"POINT(52.354655,4.939648)";4.939648;52.354655;
132443;"Hollandse linde (cultuurvariëteit)";461011;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1975;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";4;"POINT(4.93959,52.355891)";"POINT(52.355891,4.93959)";4.93959;52.355891;
132444;"Hollandse linde (cultuurvariëteit)";461010;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1975;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.939549,52.356)";"POINT(52.356,4.939549)";4.939549;52.356;
132445;"Hollandse linde (cultuurvariëteit)";461009;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1975;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.939639,52.356114)";"POINT(52.356114,4.939639)";4.939639;52.356114;
132446;"Hollandse linde (cultuurvariëteit)";461008;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1975;"Gemeente Amsterdam";"Stadsdeel Oost";"Tilia";"Tilia";"M";3;"POINT(4.939737,52.356202)";"POINT(52.356202,4.939737)";4.939737;52.356202;
132447;"Rode meidoorn (cultuurvariëteit)";461007;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Oost";"Crataegus";"Crataegus";"M";1;"POINT(4.939954,52.356145)";"POINT(52.356145,4.939954)";4.939954;52.356145;
132448;"Rode meidoorn (cultuurvariëteit)";461006;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Oost";"Crataegus";"Crataegus";"M";1;"POINT(4.940122,52.356075)";"POINT(52.356075,4.940122)";4.940122;52.356075;
132449;"Kers";461005;"Prunus schmittii";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2009;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";2;"POINT(4.940273,52.356012)";"POINT(52.356012,4.940273)";4.940273;52.356012;
132450;"Kers";461004;"Prunus schmittii";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2009;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";2;"POINT(4.940433,52.355944)";"POINT(52.355944,4.940433)";4.940433;52.355944;
132451;"Rode meidoorn (cultuurvariëteit)";461003;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Oost";"Crataegus";"Crataegus";"M";1;"POINT(4.940761,52.355806)";"POINT(52.355806,4.940761)";4.940761;52.355806;
132452;"Rode meidoorn (cultuurvariëteit)";461002;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"tot 6 m.";1990;"Gemeente Amsterdam";"Stadsdeel Oost";"Crataegus";"Crataegus";"M";1;"POINT(4.940918,52.355739)";"POINT(52.355739,4.940918)";4.940918;52.355739;
132453;"Kers";461001;"Prunus schmittii";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2008;"Gemeente Amsterdam";"Stadsdeel Oost";"Prunus";"Prunus";"M";3;"POINT(4.941083,52.355671)";"POINT(52.355671,4.941083)";4.941083;52.355671;
