OBJECTNUMMER;Stemlocatie;Opgeroepenen;Blanco;Ongeldig;Geldig;Opkomstpercentage;Grootste_partij;Grootste_aantal;Grootste_percentage;Tweede_partij;Tweede_aantal;Tweede_percentage;_1__VVD;_2__PvdA;_3__PVV;_4__SP;_5__CDA;_6__D66;_7__ChristenUnie;_8__GroenLinks;_9__SGP;_10__Partij_voor_de_Dieren;_11__50PLUS;_12__OndernemersPartij;_13__VoorNederland;_14__DENK;_15__NIEUWE_WEGEN;_16__Forum_voor_Democratie;_17__De_Burger_Beweging;_18__Vrijzinnige_Partij;_19__GeenPeil;_20__Piratenpartij;_21__Artikel_1;_22__Niet_Stemmers;_23__Libertarische_Partij;_24__Lokaal_in_de_Kamer;_Overig_totaal;__1__VVD;__2__PvdA;__3__PVV;__4__SP;__5__CDA;__6__D66;__7__ChristenUnie;__8__GroenLinks;__9__SGP;__10__Partij_voor_de_Dieren;__11__50PLUS;__12__OndernemersPartij;__13__VoorNederland;__14__DENK;__15__NIEUWE_WEGEN;__16__Forum_voor_Democratie;__17__De_Burger_Beweging;__18__Vrijzinnige_Partij;__19__GeenPeil;__20__Piratenpartij;__21__Artikel_1;__22__Niet_Stemmers;__23__Libertarische_Partij;__24__Lokaal_in_de_Kamer;__Overig_totaal;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
547;"OBA IJburg";1274;1;5;1172;92.5;"D66";0;20.9;"GroenLinks";0;16.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.4;10;6.7;5.5;3.3;20.9;1.6;16.1;0.1;5.1;1.1;0.1;0.3;8.7;0.1;2.3;0;0;0.1;0.3;2.2;0;0;0;0.9;"POINT(4.9969442,52.3566062)";"POINT(52.3566062,4.9969442)";4.9969442;52.3566062;
548;"OBA Mercatorplein";1189;0;8;1163;98.5;"GroenLinks";0;24.2;"D66";0;24.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.5;7.4;3.4;6.4;2.1;24.1;0.6;24.2;0;6.2;0.9;0;0.1;3.3;0.3;0.9;0;0;0;0.9;1.6;0;0;0;1.3;"POINT(4.8502648,52.3693778)";"POINT(52.3693778,4.8502648)";4.8502648;52.3693778;
549;"OBA Molenwijk";1281;0;11;1371;107.9;"GroenLinks";0;13.9;"PVV";0;13.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.2;8.4;13.8;9.7;6.3;10.1;2.4;13.9;0.3;6.1;4.1;0.1;0.7;6;0.3;1.8;0;0.1;0.1;0.5;2.1;0.1;0;0;2.1;"POINT(4.8929832,52.4177901)";"POINT(52.4177901,4.8929832)";4.8929832;52.4177901;
550;"OBA Oosterdokskade";622;1;1;926;149.2;"GroenLinks";0;30.9;"D66";0;23.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.6;8.1;1.6;5.1;1.6;23.4;1.2;30.9;0.1;8.6;0.8;0;0;2.4;0;1.2;0;0.1;0.1;1.1;2.2;0;0;0;1.4;"POINT(4.908385,52.3758093)";"POINT(52.3758093,4.908385)";4.908385;52.3758093;
551;"OBA Osdorp";943;0;5;654;69.9;"DENK";0;17.7;"GroenLinks";0;16.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;8.4;7.8;8.4;2.4;11.2;1.5;16.1;0;4.3;3.7;0.5;0.2;17.7;0;0.6;0;0;0;0.2;4.1;0;0;0;0.8;"POINT(4.806793,52.3589179)";"POINT(52.3589179,4.806793)";4.806793;52.3589179;
552;"OBA Slotermeer";1457;6;27;1448;101.6;"DENK";0;37;"GroenLinks";0;13.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.1;6.4;6.9;7.7;3;8.4;1.7;13.1;0.3;2.8;1.7;0.1;0.2;37;0.1;0.8;0;0;0.1;0.2;2.3;0.1;0;0.1;1.2;"POINT(4.8202431,52.3793036)";"POINT(52.3793036,4.8202431)";4.8202431;52.3793036;
553;"OBA Van Hallstraat";3037;3;17;2572;85.3;"GroenLinks";0;24.6;"D66";0;24.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.7;5.4;4.4;4;2.4;24.5;0.9;24.6;0.1;6.8;1.4;0.1;0.2;5.8;0.2;1.2;0;0.1;0;0.3;1.7;0.1;0;0.1;1.2;"POINT(4.8720529,52.3796584)";"POINT(52.3796584,4.8720529)";4.8720529;52.3796584;
554;"Obrechtkerk";1515;3;4;1734;114.9;"VVD";0;34.6;"D66";0;25.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34.6;8.7;1.8;2.1;4.4;25.2;0.5;15.2;0.1;4.4;0.5;0;0.3;0;0;1.4;0.1;0;0.2;0.2;0.2;0;0;0.1;1.0;"POINT(4.875354,52.3557669)";"POINT(52.3557669,4.875354)";4.875354;52.3557669;
555;"OBS Aldoende";1528;3;6;1341;88.4;"GroenLinks";0;30;"D66";0;19.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.5;7.3;2.8;6.9;0.9;19.6;0.5;30;0.1;7.9;0.4;0;0.1;5.7;0;0.7;0.1;0;0;0.5;3.6;0;0.1;0;1.0;"POINT(4.9112389,52.3588797)";"POINT(52.3588797,4.9112389)";4.9112389;52.3588797;
556;"OBS Buikslotermeerschool";1618;0;18;1054;66.3;"GroenLinks";0;20.3;"D66";0;11.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.1;10.6;9.5;8.7;3.4;11.3;1.8;20.3;0.3;4.5;2.5;0;0.1;10.4;0.2;1.9;0;0;0;0.9;3.4;0.2;0;0;1.6;"POINT(4.93484,52.3966834)";"POINT(52.3966834,4.93484)";4.93484;52.3966834;
557;"OBS De Bonkelaar";3371;3;8;1482;44.3;"PVV";0;20.5;"VVD";0;16.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.3;7.6;20.5;10.3;4;9.2;1.1;9.4;0.2;4.2;4.8;0.1;0.3;5.7;0.3;2.1;0.1;0;0.1;0.6;2.6;0.2;0;0.1;2.1;"POINT(4.8897421,52.4210211)";"POINT(52.4210211,4.8897421)";4.8897421;52.4210211;
558;"OBS De Driemaster";1320;3;5;742;56.8;"PVV";0;14.3;"GroenLinks";0;12.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.4;12.1;14.3;11.6;2.7;11.2;2.6;12.8;0;3.8;4.6;0.1;0;8.9;0;1.3;0;0.1;0.1;0.8;3.5;0;0;0;1.2;"POINT(4.9208701,52.407685)";"POINT(52.407685,4.9208701)";4.9208701;52.407685;
559;"Obs de Horizon";3405;7;19;2628;77.9;"VVD";0;18.4;"D66";0;15.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.4;8.4;10.7;7.2;4.3;15.1;2.2;10.7;0;2.9;3.3;0.3;0.5;10.7;0.3;1.4;0;0.1;0;0.2;2.8;0.2;0;0.1;1.8;"POINT(4.7883942,52.3505217)";"POINT(52.3505217,4.7883942)";4.7883942;52.3505217;
560;"OBS De Kinderboom";1393;7;6;908;66.1;"GroenLinks";0;17.5;"DENK";0;17.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.4;8.7;10.7;13.4;1.3;9.5;1.4;17.5;0;5.9;1.4;0;0.3;17.1;0.3;0.9;0;0;0;1;5.8;0.2;0;0;1.9;"POINT(4.9202778,52.3885924)";"POINT(52.3885924,4.9202778)";4.9202778;52.3885924;
561;"OBS De Kleine Kapitein";1373;4;0;1221;89.2;"D66";0;25.8;"GroenLinks";0;24.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.4;12;2.8;3.9;2.4;25.8;0.7;24.4;0.1;5.5;1.2;0.2;0;1;0.2;1.2;0;0.1;0.2;0.2;0.7;0;0;0;1.0;"POINT(4.9227998,52.3792044)";"POINT(52.3792044,4.9227998)";4.9227998;52.3792044;
562;"OBS De Klimop";1487;1;17;827;56.8;"GroenLinks";0;18.4;"DENK";0;15.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7.9;13.8;11.6;1.3;10.9;1.2;18.4;0;6.7;2.2;0;0;15.1;0.2;0.7;0.1;0;0;0.6;3.3;0;0;0;1.0;"POINT(4.9161341,52.3900687)";"POINT(52.3900687,4.9161341)";4.9161341;52.3900687;
563;"OBS De Krijtmolen";1531;2;11;1024;67.7;"PVV";0;16.7;"VVD";0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;8.4;16.7;8.7;5.6;11.8;1.5;11.8;0;5.3;4.5;0.1;0.2;6;0;2.1;0;0;0;0.5;0;2.9;0.1;0;3.8;"POINT(4.8919008,52.4198538)";"POINT(52.4198538,4.8919008)";4.8919008;52.4198538;
564;"OBS De Vier Windstreken";2871;4;32;1707;60.7;"DENK";0;23.1;"PVV";0;17.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.6;5.9;17.3;12;2.5;7;2.3;10;0.3;2.6;5;0.1;0.4;23.1;0;1.4;0;0;0;0.4;3;0.1;0.2;0.1;1.5;"POINT(4.921953,52.410977)";"POINT(52.410977,4.921953)";4.921953;52.410977;
565;"OBS De Vijfsterren";1642;0;10;1045;64.3;"DENK";0;21.5;"GroenLinks";0;14.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.8;9.2;8.7;5.9;5;10.7;1.6;14.4;0.3;2.9;1.5;0.2;0;21.5;0.1;0.7;0.2;0;0.1;0.1;4;0.1;0;0;1.1;"POINT(4.95912,52.3942877)";"POINT(52.3942877,4.95912)";4.95912;52.3942877;
566;"Obs De Vlaamse Reus";3650;4;8;2635;72.5;"VVD";0;17.4;"PVV";0;14.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.4;9.1;14.2;8.1;5.4;13.7;1.5;11.4;0.2;4.4;5.1;0;0.2;5.7;0.2;1.6;0;0.1;0;0.3;1.3;0;0;0.1;1.2;"POINT(4.8178022,52.3474661)";"POINT(52.3474661,4.8178022)";4.8178022;52.3474661;
567;"OBS Oranje Nassauschool";2311;4;7;1363;59.5;"PVV";0;19.9;"GroenLinks";0;17.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.1;6.9;19.9;12.3;2.3;11.1;1.4;17.5;0.1;6.8;4.3;0.1;0.6;6;0.1;1.7;0;0;0.1;0.5;3.2;0.1;0;0.1;1.7;"POINT(4.9155099,52.3934714)";"POINT(52.3934714,4.9155099)";4.9155099;52.3934714;
568;"OBS Twiskeschool";2145;4;13;1905;89.6;"VVD";0;17;"PVV";0;16.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;7;16.3;8.1;5.6;13.4;1.4;15;0.3;5;3.9;0.2;0.3;1.9;0.2;2.7;0.1;0;0;0.5;0.9;0.1;0;0.1;1.7;"POINT(4.902024,52.4189955)";"POINT(52.4189955,4.902024)";4.902024;52.4189955;
569;"Oceaan";1527;0;2;1096;71.9;"GroenLinks";0;27.9;"D66";0;27.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.1;9.2;1.3;3.3;2;27.1;0.7;27.9;0.1;7.3;0;0.1;0.2;1.2;0;1;0;0;0.4;0.5;1.6;0;0;0;1.3;"POINT(4.9466102,52.3714377)";"POINT(52.3714377,4.9466102)";4.9466102;52.3714377;
570;"Olympiaschool";1519;1;1;1144;75.4;"VVD";0;27.3;"D66";0;24.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.3;8;4.3;5.1;2.5;24.3;0.6;16;0.1;6.6;1.6;0.2;0.3;0.7;0;1.6;0;0;0.1;0.3;0.5;0.2;0;0;1.0;"POINT(4.8622749,52.3433119)";"POINT(52.3433119,4.8622749)";4.8622749;52.3433119;
571;"Olympisch Stadion";1781;1;4;1204;67.9;"VVD";0;29.5;"D66";0;25.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.5;6.7;4.5;3.3;3.1;25.7;0.7;16.9;0;5.1;0.8;0;0.2;0.7;0.1;1.2;0.1;0.1;0;0.5;0.7;0.1;0;0;1.0;"POINT(4.8551228,52.3437964)";"POINT(52.3437964,4.8551228)";4.8551228;52.3437964;
572;"Onze Lieve Vrouwe Gasthuis";1553;1;13;2032;131.7;"GroenLinks";0;23.4;"D66";0;20.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9.2;3.6;7.6;2.5;20.6;1.1;23.4;0.1;5.8;1.4;0.1;0.2;6.7;0.1;1.3;0;0;0.1;0;3.1;0;0;0;0.8;"POINT(4.9169252,52.35838)";"POINT(52.35838,4.9169252)";4.9169252;52.35838;
573;"Open Schoolgemeenschap Bijlmer";2724;3;18;1541;57.3;"Artikel 1";0;16.7;"GroenLinks";0;15.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.4;12.3;7.3;10.1;2.5;9.9;4.5;15.5;0.1;3.4;3.2;0.1;0.2;5.5;0.1;0.3;0.1;0;0;0.3;16.7;0.3;0;0.1;1.2;"POINT(4.9653928,52.3186156)";"POINT(52.3186156,4.9653928)";4.9653928;52.3186156;
574;"Oranjekerk";3073;4;10;2766;90.5;"D66";0;23.5;"GroenLinks";0;22.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;7.9;3.1;5.5;2.3;23.5;0.8;22.3;0.1;8.7;1;0.1;0.2;2.2;0;1.5;0;0;0;0.6;0.9;0.1;0;0;1.3;"POINT(4.895436,52.3529288)";"POINT(52.3529288,4.895436)";4.895436;52.3529288;
575;"Orion College Amsterdam";1106;1;3;624;56.8;"PVV";0;23.6;"GroenLinks";0;20.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.5;11.2;23.6;11.7;2.7;11.4;0.5;20.2;0.2;6.3;3.5;0;0.3;0.3;0;0;0;0;0;0.2;0.5;0;0;0;0.6;"POINT(4.9304178,52.3924452)";"POINT(52.3924452,4.9304178)";4.9304178;52.3924452;
576;"Osdorpse Montessorischool";1006;3;5;805;80.8;"DENK";0;19;"PVV";0;15.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.7;8;15.7;9.6;3.9;13.3;1.2;9.2;0.1;2.4;4.2;0;0;19;0.1;0.9;0;0.1;0.1;0.4;0.9;0.1;0.2;0;1.2;"POINT(4.8026149,52.3539626)";"POINT(52.3539626,4.8026149)";4.8026149;52.3539626;
577;"Ouder en Kindcentrum Pontanusstraat";1391;2;1;1130;81.5;"GroenLinks";0;28.1;"D66";0;21.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.6;8.1;3.6;5.7;1.6;21.5;1.1;28.1;0.1;7.1;0.8;0;0.2;6.5;0;0.9;0;0.2;0.1;0.8;3;0.1;0;0;1.4;"POINT(4.9299958,52.3606879)";"POINT(52.3606879,4.9299958)";4.9299958;52.3606879;
578;"Ouderencentrum De Gooyer";1556;1;14;1264;82.2;"GroenLinks";0;19.9;"D66";0;15.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.1;9.6;10.9;7.8;1.6;15.3;1.3;19.9;0.1;6.7;2.5;0.1;0.2;11.2;0.2;0.8;0.2;0;0.1;0.6;5.1;0;0;0;1.3;"POINT(4.926934,52.364308)";"POINT(52.364308,4.926934)";4.926934;52.364308;
579;"Oud-Katholieke Kerk";1572;1;5;1418;90.6;"VVD";0;28.8;"D66";0;25.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.8;8.3;1.7;3.6;1.8;25.5;1.1;19.1;0.1;7.1;0.3;0.1;0.1;0.6;0.1;1.2;0;0;0;0.4;0.3;0.1;0;0;0.9;"POINT(4.8846929,52.3541533)";"POINT(52.3541533,4.8846929)";4.8846929;52.3541533;
580;"Panama Amsterdam";1460;1;5;993;68.4;"D66";0;27;"GroenLinks";0;23.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.4;7.8;2.6;2.3;1.1;27;1.2;23.5;0.2;5.8;0.5;0.2;0.4;1.1;0.1;1.5;0;0.1;0;0.5;0.7;0;0;0;1.5;"POINT(4.930804,52.374848)";"POINT(52.374848,4.930804)";4.930804;52.374848;
581;"Park Plaza Victoria Amsterdam";712;1;1;419;59.1;"D66";0;22.4;"VVD - GROENLINKS";0;19.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.8;5.5;6.4;5.3;2.6;22.4;1;19.8;0;8.6;0.7;0.2;0;3.6;0.2;1.4;0.2;0;1;0.7;0.5;0;0;0;2.4;"POINT(4.8971932,52.3772551)";"POINT(52.3772551,4.8971932)";4.8971932;52.3772551;
582;"Pastorie Vredeskerk";1599;1;2;1353;84.8;"D66";0;25.1;"VVD";0;23.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.5;5.8;3.8;5.5;2.1;25.1;1.3;21.2;0;6.3;1.3;0.2;0;1.3;0;1.3;0;0.1;0;0.6;0.8;0;0;0.1;1.0;"POINT(4.8900511,52.3501555)";"POINT(52.3501555,4.8900511)";4.8900511;52.3501555;
583;"PlusPunt Eigenwijks Geuzenveld";1535;6;19;1319;87.6;"DENK";0;35;"GroenLinks";0;12.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5.2;6.9;7.4;2.4;10.9;2.2;12.5;0.4;2.6;2.5;0.2;0.2;35;0.2;0.3;0.1;0;0;0.5;2.7;0.1;0;0;1.5;"POINT(4.8027389,52.3780142)";"POINT(52.3780142,4.8027389)";4.8027389;52.3780142;
584;"Portocabin IJselplein";2893;2;5;1997;69.3;"D66";0;22.9;"VVD";0;20.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.8;8.7;5.6;5.9;2.8;22.9;1.1;19.9;0.1;6.6;1.2;0;0.2;1.8;0.1;0.9;0;0;0;0.7;0.9;0.1;0;0.1;1.1;"POINT(4.9017479,52.3475348)";"POINT(52.3475348,4.9017479)";4.9017479;52.3475348;
585;"Portocabin naast Station Amsterdam";0;4;16;1459;0;"D66";0;25.6;"VVD";0;19.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.4;7.1;3.6;4.7;3.2;25.6;2.7;19;0.3;3.7;0.9;0;0.3;2.2;0.1;1.6;0;0;0.1;0.8;4.6;0.1;0.1;0.1;1.7;"POINT(4.9483969,52.312451)";"POINT(52.312451,4.9483969)";4.9483969;52.312451;
586;"Portocabin Theophile de Bockstraat";2582;3;9;3270;127.1;"D66";0;23.9;"VVD";0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;6.9;5.2;3.7;3.1;23.9;1.3;20;0.1;8.5;1.2;0;0.3;0.9;0.1;1.3;0;0;0.1;0.7;0.5;0;0.1;0;1.4;"POINT(4.8514349,52.3551489)";"POINT(52.3551489,4.8514349)";4.8514349;52.3551489;
587;"Posthoornkerk";1750;2;8;2146;123.2;"GroenLinks";0;28.6;"D66";0;22.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.9;10.3;4.3;4.8;2;22.4;0.7;28.6;0;8.7;1.1;0;0.1;0.4;0;1.3;0;0;0.1;0.7;0.6;0.1;0;0;1.0;"POINT(4.8904092,52.3811194)";"POINT(52.3811194,4.8904092)";4.8904092;52.3811194;
588;"Prof. Dr. H. Kraemerschool";2455;4;13;1024;42.4;"DENK";0;33.2;"PVV";0;12.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.7;6.4;12.9;8;3.1;8.3;1.5;8.1;0.4;2;3.9;0;0.2;33.2;0;0.7;0.2;0;0.1;0.2;3.1;0;0;0;1.1;"POINT(4.7990639,52.3627974)";"POINT(52.3627974,4.7990639)";4.7990639;52.3627974;
589;"Protestantse Gemeente Nieuwendam";1156;2;3;1057;91.9;"GroenLinks";0;18.5;"PVV";0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.6;11.2;18;10;3.6;10.2;1.3;18.5;0.2;6.6;5.8;0.1;0.5;1.1;0.2;0.8;0;0;0;0.6;0.7;0.1;0;0;1.6;"POINT(4.9405768,52.3916289)";"POINT(52.3916289,4.9405768)";4.9405768;52.3916289;
590;"Q-Factory";2827;6;16;2951;105.2;"GroenLinks";0;27.8;"D66";0;23.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.4;9.2;3.6;4.9;2.3;23.1;1.1;27.8;0;6.6;0.9;0;0.1;4;0;1;0;0;0.1;0.5;1.3;0.1;0;0;0.8;"POINT(4.9305279,52.3574645)";"POINT(52.3574645,4.9305279)";4.9305279;52.3574645;
591;"R.K. Basisschool De Mijlpaal";2293;1;8;1785;78.2;"GroenLinks";0;15.6;"D66";0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.5;10.8;10.8;9.1;4.6;15;1.4;15.6;0.2;3.2;2.9;0.3;0.6;7.8;0.1;1.5;0;0;0;0.4;2.3;0;0;0;1.6;"POINT(4.8064458,52.3472754)";"POINT(52.3472754,4.8064458)";4.8064458;52.3472754;
592;"Revalidatie- en Zorgcentrum Vreugdehof";2940;0;10;1627;55.7;"VVD";0;22.6;"D66";0;15.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.6;7.2;9;8.8;6.3;15.7;2.4;11.6;0.2;6.2;3.7;0.2;0.6;1.7;0.1;2;0.1;0;0;0.2;1.1;0.4;0;0.1;1.8;"POINT(4.8842771,52.3338477)";"POINT(52.3338477,4.8842771)";4.8842771;52.3338477;
593;"ROC Elandsstraat";0;0;1;185;0;"GroenLinks";0;30.8;"D66";0;24.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.8;3.2;3.8;8.1;0.5;24.9;1.1;30.8;0;11.4;0;0;0.5;0;0;2.7;0;0.5;0;1.1;0.5;0;0;0;2.2;"POINT(4.8790748,52.3698813)";"POINT(52.3698813,4.8790748)";4.8790748;52.3698813;
594;"ROC Noord";0;1;1;92;0;"GroenLinks";0;21.7;"DENK";0;20.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.3;6.5;3.3;8.7;3.3;9.8;5.4;21.7;0;5.4;1.1;1.1;0;20.7;0;1.1;0;0;0;2.2;4.3;0;0;1.1;4.3;"POINT(4.9312708,52.4018103)";"POINT(52.4018103,4.9312708)";4.9312708;52.4018103;
595;"ROC TOP De Donge";1501;0;1;1189;79.3;"VVD";0;25.3;"D66";0;19.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.3;8.7;3.5;4.2;3.8;19.7;1.6;18.3;0.3;3.8;0.8;0;0;6.2;0.2;1.2;0;0;0.3;0.3;1.8;0.2;0;0;1.2;"POINT(4.893903,52.3455626)";"POINT(52.3455626,4.893903)";4.893903;52.3455626;
596;"ROC Westpoort";0;0;3;181;0;"DENK";0;40.3;"GroenLinks";0;14.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;2.2;6.6;2.2;11;0;14.9;0;3.3;0;0;0;40.3;0;1.1;0;0;0;0;1.7;0.6;0;0;0.6;"POINT(4.8416011,52.3867842)";"POINT(52.3867842,4.8416011)";4.8416011;52.3867842;
597;"ROC Zuidoost";0;0;6;235;0;"DENK";0;23.8;"GroenLinks";0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.8;5.1;0.4;7.2;0.9;15.3;4.3;20;0;4.7;0.4;0;0;23.8;0;0.4;0.4;0;0.4;0.4;8.9;0;0.4;0;1.7;"POINT(4.9470551,52.3155791)";"POINT(52.3155791,4.9470551)";4.9470551;52.3155791;
598;"Rosa Boekdrukkerschool";3350;7;21;1673;50.8;"GroenLinks";0;23;"D66";0;20.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.1;5.7;6.1;7.1;1.6;20.4;1.1;23;0;7.9;1.1;0.2;0.3;11;0.1;0.8;0.1;0.1;0.1;0.7;1.6;0.2;0;0;1.7;"POINT(4.8553588,52.3731581)";"POINT(52.3731581,4.8553588)";4.8553588;52.3731581;
599;"SBO De Kans";2823;2;13;1390;49.8;"DENK";0;30.9;"GroenLinks";0;12.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.3;5.7;10.3;9.1;2.9;10.4;1.4;12.4;0;4.3;1.4;0;0.6;30.9;0.1;1.6;0.3;0;0.1;0.2;1.7;0;0;0.1;1.4;"POINT(4.812444,52.3725363)";"POINT(52.3725363,4.812444)";4.812444;52.3725363;
600;"SBO De Zeppelin";1241;1;2;885;71.6;"PVV";0;28.6;"GroenLinks";0;12.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.9;5.8;28.6;11.6;2.9;8.4;0.9;12.2;0.1;5;6.8;0.2;0.2;4.3;0.2;1.2;0.1;0;0;0.2;0.9;0.3;0;0;1.5;"POINT(4.8947442,52.4100615)";"POINT(52.4100615,4.8947442)";4.8947442;52.4100615;
601;"SBO Kolom/Meander";1356;7;1;1095;81.3;"D66";0;24.8;"GroenLinks";0;21.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.9;4.5;5.1;4.5;4.3;24.8;0.6;21.8;0;7.7;1.7;0;0.3;0.7;0.1;1.9;0;0.1;0.1;0.6;0.2;0;0;0;1.2;"POINT(4.9037559,52.3436782)";"POINT(52.3436782,4.9037559)";4.9037559;52.3436782;
602;"Scholengemeenschap Reigersbos";1236;1;6;570;46.7;"D66";0;13.7;"GroenLinks";0;12.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.3;10.7;10.2;10.7;3.2;13.7;3;12.8;0.2;3.9;3.7;0.4;0;3.3;0;0.7;0.2;0;0.2;1.2;12.6;0.2;0;0;2.3;"POINT(4.9775612,52.2968451)";"POINT(52.2968451,4.9775612)";4.9775612;52.2968451;
