OBJECTNUMMER;SELECTIE;KLASSE;SOORT;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
8022;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((5.024784 52.388298,5.024873 52.388299,5.024863 52.388273,5.024808 52.38823,5.024795 52.388225,5.024606 52.388107,5.024609 52.388102,5.024605 52.388098,5.024584 52.38809,5.024429 52.388064,5.024358 52.388042,5.024338 52.388038,5.024249 52.387995,5.0242 52.387977,5.023917 52.38791,5.023904 52.387913,5.023645 52.387846,5.023876 52.387958,5.023918 52.387974,5.023918 52.38795,5.024181 52.388028,5.024172 52.388034,5.024214 52.38804,5.024291 52.388063,5.024329 52.388078,5.024384 52.388105,5.024405 52.388101,5.024449 52.388109,5.024543 52.388137,5.024778 52.388287,5.024784 52.388298))";"POLYGON((52.388298 5.024784,52.388299 5.024873,52.388273 5.024863,52.38823 5.024808,52.388225 5.024795,52.388107 5.024606,52.388102 5.024609,52.388098 5.024605,52.38809 5.024584,52.388064 5.024429,52.388042 5.024358,52.388038 5.024338,52.387995 5.024249,52.387977 5.0242,52.38791 5.023917,52.387913 5.023904,52.387846 5.023645,52.387958 5.023876,52.387974 5.023918,52.38795 5.023918,52.388028 5.024181,52.388034 5.024172,52.38804 5.024214,52.388063 5.024291,52.388078 5.024329,52.388105 5.024384,52.388101 5.024405,52.388109 5.024449,52.388137 5.024543,52.388287 5.024778,52.388298 5.024784))";5.024264;52.3880655;
8023;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((5.025037 52.389168,5.025028 52.389122,5.025022 52.389111,5.024999 52.389134,5.024977 52.388945,5.02498 52.388941,5.024974 52.388932,5.024935 52.388714,5.024939 52.388465,5.024873 52.388299,5.024784 52.388298,5.024863 52.388489,5.024857 52.388495,5.024848 52.388667,5.024857 52.388714,5.024849 52.388722,5.024886 52.388901,5.024965 52.38916,5.025034 52.389173,5.025037 52.389168))";"POLYGON((52.389168 5.025037,52.389122 5.025028,52.389111 5.025022,52.389134 5.024999,52.388945 5.024977,52.388941 5.02498,52.388932 5.024974,52.388714 5.024935,52.388465 5.024939,52.388299 5.024873,52.388298 5.024784,52.388489 5.024863,52.388495 5.024857,52.388667 5.024848,52.388714 5.024857,52.388722 5.024849,52.388901 5.024886,52.38916 5.024965,52.389173 5.025034,52.389168 5.025037))";5.0249155;52.3887285;
8024;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((4.871357 52.338972,4.871079 52.338806,4.870809 52.338805,4.870804 52.33897,4.871055 52.339102,4.871282 52.339115,4.871357 52.338972),(4.871218 52.339071,4.871061 52.339062,4.870887 52.33897,4.870892 52.338856,4.871078 52.338857,4.87127 52.338972,4.871218 52.339071))";"POLYGON((52.338972 4.871357,52.338806 4.871079,52.338805 4.870809,52.33897 4.870804,52.339102 4.871055,52.339115 4.871282,52.338972 4.871357),(52.339071 4.871218,52.339062 4.871061,52.33897 4.870887,52.338856 4.870892,52.338857 4.871078,52.338972 4.87127,52.339071 4.871218))";4.8710855;52.338953;
8025;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((5.010452 52.415216,5.010725 52.415217,5.01033 52.41506,5.010223 52.415025,5.010221 52.41503,5.010259 52.415124,5.010358 52.415164,5.01043 52.415201,5.010452 52.415216))";"POLYGON((52.415216 5.010452,52.415217 5.010725,52.41506 5.01033,52.415025 5.010223,52.41503 5.010221,52.415124 5.010259,52.415164 5.010358,52.415201 5.01043,52.415216 5.010452))";5.010478;52.415114;
8026;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((5.011637 52.415654,5.011568 52.415539,5.011338 52.415452,5.01132 52.415443,5.011291 52.415435,5.010947 52.415299,5.010917 52.415291,5.010725 52.415217,5.010452 52.415216,5.01054 52.415248,5.010558 52.415249,5.010875 52.415368,5.010911 52.415393,5.010918 52.415384,5.011081 52.415447,5.011069 52.415455,5.011186 52.415488,5.011252 52.415461,5.011345 52.415491,5.011498 52.415607,5.011633 52.415655,5.011637 52.415654))";"POLYGON((52.415654 5.011637,52.415539 5.011568,52.415452 5.011338,52.415443 5.01132,52.415435 5.011291,52.415299 5.010947,52.415291 5.010917,52.415217 5.010725,52.415216 5.010452,52.415248 5.01054,52.415249 5.010558,52.415368 5.010875,52.415393 5.010911,52.415384 5.010918,52.415447 5.011081,52.415455 5.011069,52.415488 5.011186,52.415461 5.011252,52.415491 5.011345,52.415607 5.011498,52.415655 5.011633,52.415654 5.011637))";5.0110495;52.4154285;
8027;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((4.840116 52.34637,4.840089 52.346176,4.839872 52.346281,4.839836 52.346287,4.839811 52.346396,4.839808 52.346593,4.839816 52.346673,4.839819 52.346691,4.839839 52.346703,4.83991 52.346804,4.83997 52.346804,4.840027 52.346799,4.840073 52.346681,4.839906 52.346674,4.839923 52.346607,4.83992 52.346543,4.840109 52.346463,4.840116 52.34637))";"POLYGON((52.34637 4.840116,52.346176 4.840089,52.346281 4.839872,52.346287 4.839836,52.346396 4.839811,52.346593 4.839808,52.346673 4.839816,52.346691 4.839819,52.346703 4.839839,52.346804 4.83991,52.346804 4.83997,52.346799 4.840027,52.346681 4.840073,52.346674 4.839906,52.346607 4.839923,52.346543 4.83992,52.346463 4.840109,52.34637 4.840116))";4.839967;52.346483;
8028;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((4.94471 52.299648,4.944692 52.299499,4.944469 52.299366,4.944247 52.29936,4.944176 52.299497,4.944466 52.299677,4.94471 52.299648),(4.944467 52.299592,4.944316 52.299497,4.944352 52.299425,4.944469 52.299428,4.944585 52.299498,4.944595 52.299576,4.944467 52.299592))";"POLYGON((52.299648 4.94471,52.299499 4.944692,52.299366 4.944469,52.29936 4.944247,52.299497 4.944176,52.299677 4.944466,52.299648 4.94471),(52.299592 4.944467,52.299497 4.944316,52.299425 4.944352,52.299428 4.944469,52.299498 4.944585,52.299576 4.944595,52.299592 4.944467))";4.944448;52.2995115;
8029;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((4.832924 52.341513,4.832924 52.341495,4.832896 52.341448,4.832713 52.341269,4.832533 52.34111,4.832209 52.341068,4.832358 52.341268,4.83285 52.341495,4.832893 52.341649,4.832924 52.341513))";"POLYGON((52.341513 4.832924,52.341495 4.832924,52.341448 4.832896,52.341269 4.832713,52.34111 4.832533,52.341068 4.832209,52.341268 4.832358,52.341495 4.83285,52.341649 4.832893,52.341513 4.832924))";4.8325715;52.3413515;
8030;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((5.001342 52.410693,5.001552 52.410694,5.001414 52.410642,5.001375 52.410605,5.00106 52.410461,5.000985 52.410422,5.000794 52.410332,5.000702 52.41028,5.000697 52.410281,5.000711 52.410415,5.000987 52.410467,5.001026 52.410495,5.001005 52.410535,5.001333 52.410685,5.001342 52.410693))";"POLYGON((52.410693 5.001342,52.410694 5.001552,52.410642 5.001414,52.410605 5.001375,52.410461 5.00106,52.410422 5.000985,52.410332 5.000794,52.41028 5.000702,52.410281 5.000697,52.410415 5.000711,52.410467 5.000987,52.410495 5.001026,52.410535 5.001005,52.410685 5.001333,52.410693 5.001342))";5.0011295;52.41048;
8031;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((5.002069 52.410918,5.002069 52.410915,5.001678 52.410738,5.001552 52.410694,5.001342 52.410693,5.00135 52.410701,5.001465 52.410761,5.001548 52.410791,5.001705 52.410859,5.001712 52.410853,5.001682 52.410765,5.001935 52.410883,5.001838 52.410916,5.001837 52.410919,5.001885 52.41094,5.002069 52.410918))";"POLYGON((52.410918 5.002069,52.410915 5.002069,52.410738 5.001678,52.410694 5.001552,52.410693 5.001342,52.410701 5.00135,52.410761 5.001465,52.410791 5.001548,52.410859 5.001705,52.410853 5.001712,52.410765 5.001682,52.410883 5.001935,52.410916 5.001838,52.410919 5.001837,52.41094 5.001885,52.410918 5.002069))";5.0017105;52.4108095;
8032;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((4.818514 52.337757,4.818501 52.337607,4.818469 52.33749,4.818249 52.337451,4.818147 52.337444,4.818048 52.337605,4.818269 52.337749,4.818514 52.337757),(4.81827 52.337685,4.818148 52.337605,4.818202 52.337516,4.818259 52.33752,4.81838 52.337542,4.818399 52.337607,4.818405 52.337689,4.81827 52.337685))";"POLYGON((52.337757 4.818514,52.337607 4.818501,52.33749 4.818469,52.337451 4.818249,52.337444 4.818147,52.337605 4.818048,52.337749 4.818269,52.337757 4.818514),(52.337685 4.81827,52.337605 4.818148,52.337516 4.818202,52.33752 4.818259,52.337542 4.81838,52.337607 4.818399,52.337689 4.818405,52.337685 4.81827))";4.818286;52.3375935;
8033;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((4.98904 52.394673,4.989029 52.394623,4.988702 52.394522,4.988691 52.39452,4.988686 52.394524,4.988465 52.394452,4.988459 52.394446,4.988039 52.394324,4.988015 52.394318,4.988009 52.394321,4.988006 52.39433,4.987741 52.394269,4.987753 52.394262,4.987748 52.394257,4.987489 52.394199,4.987351 52.394165,4.987323 52.394154,4.987034 52.394089,4.987005 52.394088,4.986958 52.394078,4.986951 52.394081,4.98698 52.394134,4.987046 52.39415,4.987056 52.394146,4.987053 52.394136,4.987314 52.394196,4.987307 52.394208,4.987525 52.394251,4.987623 52.394274,4.987667 52.39429,4.98801 52.394368,4.988337 52.394463,4.988473 52.394506,4.988664 52.394567,4.988678 52.394577,4.988952 52.394665,4.989033 52.39468,4.98904 52.394673))";"POLYGON((52.394673 4.98904,52.394623 4.989029,52.394522 4.988702,52.39452 4.988691,52.394524 4.988686,52.394452 4.988465,52.394446 4.988459,52.394324 4.988039,52.394318 4.988015,52.394321 4.988009,52.39433 4.988006,52.394269 4.987741,52.394262 4.987753,52.394257 4.987748,52.394199 4.987489,52.394165 4.987351,52.394154 4.987323,52.394089 4.987034,52.394088 4.987005,52.394078 4.986958,52.394081 4.986951,52.394134 4.98698,52.39415 4.987046,52.394146 4.987056,52.394136 4.987053,52.394196 4.987314,52.394208 4.987307,52.394251 4.987525,52.394274 4.987623,52.39429 4.987667,52.394368 4.98801,52.394463 4.988337,52.394506 4.988473,52.394567 4.988664,52.394577 4.988678,52.394665 4.988952,52.39468 4.989033,52.394673 4.98904))";4.9880005;52.394372;
8034;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((4.99654 52.408405,4.996369 52.408317,4.99632 52.408298,4.996313 52.4083,4.996107 52.408219,4.996126 52.408212,4.99608 52.408186,4.995947 52.408197,4.995909 52.408178,4.995786 52.408051,4.995549 52.407947,4.995482 52.407913,4.995199 52.407781,4.995177 52.407778,4.995168 52.40779,4.995054 52.407799,4.995048 52.407804,4.995153 52.407859,4.995159 52.407852,4.995383 52.40796,4.995384 52.407965,4.995415 52.40798,4.995502 52.407991,4.995584 52.40803,4.995703 52.408119,4.995892 52.408199,4.995917 52.408213,4.995924 52.408213,4.996003 52.408249,4.996314 52.408377,4.996436 52.408388,4.99654 52.408405))";"POLYGON((52.408405 4.99654,52.408317 4.996369,52.408298 4.99632,52.4083 4.996313,52.408219 4.996107,52.408212 4.996126,52.408186 4.99608,52.408197 4.995947,52.408178 4.995909,52.408051 4.995786,52.407947 4.995549,52.407913 4.995482,52.407781 4.995199,52.407778 4.995177,52.40779 4.995168,52.407799 4.995054,52.407804 4.995048,52.407859 4.995153,52.407852 4.995159,52.40796 4.995383,52.407965 4.995384,52.40798 4.995415,52.407991 4.995502,52.40803 4.995584,52.408119 4.995703,52.408199 4.995892,52.408213 4.995917,52.408213 4.995924,52.408249 4.996003,52.408377 4.996314,52.408388 4.996436,52.408405 4.99654))";4.995799;52.4080845;
8035;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((5.000615 52.410241,5.000602 52.410227,5.0005 52.410198,5.000441 52.410152,5.000204 52.410066,5.000028 52.41002,4.999949 52.409977,4.99991 52.409928,4.999624 52.409791,4.999522 52.409738,4.999324 52.409647,4.999245 52.409607,4.999232 52.40959,4.999241 52.409615,4.999249 52.409718,4.999514 52.409788,4.999564 52.409814,4.999553 52.409845,5.000207 52.410161,5.000253 52.410191,5.000254 52.410186,5.000215 52.410099,5.000399 52.410223,5.000358 52.41024,5.000365 52.410244,5.000415 52.410267,5.000615 52.410241))";"POLYGON((52.410241 5.000615,52.410227 5.000602,52.410198 5.0005,52.410152 5.000441,52.410066 5.000204,52.41002 5.000028,52.409977 4.999949,52.409928 4.99991,52.409791 4.999624,52.409738 4.999522,52.409647 4.999324,52.409607 4.999245,52.40959 4.999232,52.409615 4.999241,52.409718 4.999249,52.409788 4.999514,52.409814 4.999564,52.409845 4.999553,52.410161 5.000207,52.410191 5.000253,52.410186 5.000254,52.410099 5.000215,52.410223 5.000399,52.41024 5.000358,52.410244 5.000365,52.410267 5.000415,52.410241 5.000615))";4.9999285;52.4099215;
8036;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((4.946354 52.292315,4.946007 52.292139,4.945742 52.292253,4.945769 52.292312,4.945882 52.29236,4.946027 52.292454,4.946354 52.292315),(4.946021 52.292413,4.945917 52.292346,4.945838 52.292313,4.945818 52.29227,4.946007 52.292189,4.946253 52.292314,4.946021 52.292413))";"POLYGON((52.292315 4.946354,52.292139 4.946007,52.292253 4.945742,52.292312 4.945769,52.29236 4.945882,52.292454 4.946027,52.292315 4.946354),(52.292413 4.946021,52.292346 4.945917,52.292313 4.945838,52.29227 4.945818,52.292189 4.946007,52.292314 4.946253,52.292413 4.946021))";4.946053;52.2922895;
8037;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((4.873542 52.339207,4.873277 52.339008,4.872988 52.339027,4.873023 52.339204,4.873246 52.339261,4.873477 52.33927,4.873542 52.339207),(4.873421 52.339252,4.873255 52.339246,4.873093 52.339205,4.873068 52.339077,4.873277 52.339062,4.873467 52.339206,4.873421 52.339252))";"POLYGON((52.339207 4.873542,52.339008 4.873277,52.339027 4.872988,52.339204 4.873023,52.339261 4.873246,52.33927 4.873477,52.339207 4.873542),(52.339252 4.873421,52.339246 4.873255,52.339205 4.873093,52.339077 4.873068,52.339062 4.873277,52.339206 4.873467,52.339252 4.873421))";4.87327;52.339132;
8038;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((5.068032 52.415385,5.068131 52.415385,5.068128 52.415373,5.068115 52.415367,5.067987 52.415152,5.067909 52.415159,5.067899 52.415162,5.068032 52.415385))";"POLYGON((52.415385 5.068032,52.415385 5.068131,52.415373 5.068128,52.415367 5.068115,52.415152 5.067987,52.415159 5.067909,52.415162 5.067899,52.415385 5.068032))";5.06802;52.4152615;
8039;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((5.068167 52.415598,5.068163 52.415594,5.068165 52.415548,5.068131 52.415385,5.068032 52.415385,5.068078 52.415593,5.068059 52.415815,5.067989 52.416031,5.067978 52.416043,5.067988 52.416043,5.067928 52.416206,5.067918 52.416205,5.067899 52.41627,5.067905 52.416271,5.067977 52.416261,5.068069 52.416043,5.068144 52.41582,5.068167 52.415598))";"POLYGON((52.415598 5.068167,52.415594 5.068163,52.415548 5.068165,52.415385 5.068131,52.415385 5.068032,52.415593 5.068078,52.415815 5.068059,52.416031 5.067989,52.416043 5.067978,52.416043 5.067988,52.416206 5.067928,52.416205 5.067918,52.41627 5.067899,52.416271 5.067905,52.416261 5.067977,52.416043 5.068069,52.41582 5.068144,52.415598 5.068167))";5.068038;52.415821;
8040;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((5.017363 52.384678,5.017037 52.384526,5.016778 52.384454,5.0167 52.384436,5.016329 52.384412,5.015957 52.384448,5.015268 52.384609,5.015238 52.384663,5.015331 52.384644,5.015634 52.384566,5.015978 52.384487,5.016327 52.384454,5.016682 52.38448,5.017007 52.384567,5.017024 52.384575,5.017032 52.384576,5.017037 52.384562,5.017286 52.384677,5.017284 52.384683,5.017303 52.384693,5.017363 52.384678))";"POLYGON((52.384678 5.017363,52.384526 5.017037,52.384454 5.016778,52.384436 5.0167,52.384412 5.016329,52.384448 5.015957,52.384609 5.015268,52.384663 5.015238,52.384644 5.015331,52.384566 5.015634,52.384487 5.015978,52.384454 5.016327,52.38448 5.016682,52.384567 5.017007,52.384575 5.017024,52.384576 5.017032,52.384562 5.017037,52.384677 5.017286,52.384683 5.017284,52.384693 5.017303,52.384678 5.017363))";5.0163055;52.3845455;
8041;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((4.974079 52.382965,4.973747 52.382796,4.973543 52.382984,4.973651 52.383004,4.973591 52.383108,4.973728 52.383144,4.973826 52.383045,4.973896 52.383055,4.974079 52.382965),(4.973827 52.383012,4.973789 52.383008,4.973742 52.383045,4.973708 52.383081,4.973652 52.383066,4.973671 52.383035,4.973694 52.382985,4.973637 52.382975,4.973746 52.382874,4.973925 52.382964,4.973827 52.383012))";"POLYGON((52.382965 4.974079,52.382796 4.973747,52.382984 4.973543,52.383004 4.973651,52.383108 4.973591,52.383144 4.973728,52.383045 4.973826,52.383055 4.973896,52.382965 4.974079),(52.383012 4.973827,52.383008 4.973789,52.383045 4.973742,52.383081 4.973708,52.383066 4.973652,52.383035 4.973671,52.382985 4.973694,52.382975 4.973637,52.382874 4.973746,52.382964 4.973925,52.383012 4.973827))";4.973816;52.382963;
8042;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((4.961555 52.297313,4.961349 52.29717,4.961201 52.297221,4.961178 52.297312,4.961346 52.297524,4.961546 52.297436,4.961555 52.297313))";"POLYGON((52.297313 4.961555,52.29717 4.961349,52.297221 4.961201,52.297312 4.961178,52.297524 4.961346,52.297436 4.961546,52.297313 4.961555))";4.9613715;52.29734;
8043;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((5.040357 52.405379,5.040331 52.405321,5.039966 52.40529,5.039898 52.405278,5.039613 52.405257,5.039601 52.405262,5.039516 52.405252,5.039496 52.405253,5.039488 52.405258,5.039253 52.405236,5.039253 52.405228,5.039019 52.405196,5.038983 52.405187,5.038928 52.405179,5.038919 52.405182,5.038884 52.405179,5.038726 52.405192,5.038707 52.405196,5.038704 52.4052,5.038864 52.405231,5.038901 52.405214,5.039055 52.405236,5.039225 52.405279,5.039589 52.405317,5.039955 52.405346,5.040225 52.405376,5.040315 52.405379,5.040356 52.405384,5.040357 52.405379))";"POLYGON((52.405379 5.040357,52.405321 5.040331,52.40529 5.039966,52.405278 5.039898,52.405257 5.039613,52.405262 5.039601,52.405252 5.039516,52.405253 5.039496,52.405258 5.039488,52.405236 5.039253,52.405228 5.039253,52.405196 5.039019,52.405187 5.038983,52.405179 5.038928,52.405182 5.038919,52.405179 5.038884,52.405192 5.038726,52.405196 5.038707,52.4052 5.038704,52.405231 5.038864,52.405214 5.038901,52.405236 5.039055,52.405279 5.039225,52.405317 5.039589,52.405346 5.039955,52.405376 5.040225,52.405379 5.040315,52.405384 5.040356,52.405379 5.040357))";5.0395355;52.4052745;
8044;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((5.022863 52.387816,5.022836 52.387771,5.022485 52.387719,5.022139 52.387653,5.021959 52.387622,5.021805 52.387589,5.021789 52.387579,5.021445 52.387503,5.021088 52.387412,5.02108 52.387417,5.021074 52.387462,5.021416 52.387548,5.02143 52.387555,5.021438 52.387538,5.021684 52.387604,5.021678 52.38761,5.021781 52.387628,5.021787 52.387634,5.021882 52.387654,5.021948 52.387663,5.022461 52.387764,5.022489 52.387774,5.022492 52.387756,5.022769 52.387799,5.022753 52.387808,5.022863 52.387816))";"POLYGON((52.387816 5.022863,52.387771 5.022836,52.387719 5.022485,52.387653 5.022139,52.387622 5.021959,52.387589 5.021805,52.387579 5.021789,52.387503 5.021445,52.387412 5.021088,52.387417 5.02108,52.387462 5.021074,52.387548 5.021416,52.387555 5.02143,52.387538 5.021438,52.387604 5.021684,52.38761 5.021678,52.387628 5.021781,52.387634 5.021787,52.387654 5.021882,52.387663 5.021948,52.387764 5.022461,52.387774 5.022489,52.387756 5.022492,52.387799 5.022769,52.387808 5.022753,52.387816 5.022863))";5.0219735;52.387607;
8045;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((4.997752 52.408992,4.997751 52.409027,4.997789 52.409044,4.99809 52.409109,4.998034 52.409151,4.998088 52.409171,4.998514 52.409353,4.998679 52.409434,4.998766 52.40948,4.998773 52.409478,4.998776 52.409471,4.998753 52.409378,4.998511 52.409336,4.998483 52.40932,4.998453 52.409241,4.998095 52.409094,4.997841 52.408985,4.997789 52.408966,4.997783 52.408968,4.99779 52.409011,4.997752 52.408992))";"POLYGON((52.408992 4.997752,52.409027 4.997751,52.409044 4.997789,52.409109 4.99809,52.409151 4.998034,52.409171 4.998088,52.409353 4.998514,52.409434 4.998679,52.40948 4.998766,52.409478 4.998773,52.409471 4.998776,52.409378 4.998753,52.409336 4.998511,52.40932 4.998483,52.409241 4.998453,52.409094 4.998095,52.408985 4.997841,52.408966 4.997789,52.408968 4.997783,52.409011 4.99779,52.408992 4.997752))";4.9982685;52.409216;
8046;50;"50-55 dB";"WEGTRAM_NIGHT";"POLYGON((4.997751 52.409027,4.997752 52.408992,4.997558 52.408898,4.997606 52.408887,4.997553 52.408858,4.997417 52.408884,4.997479 52.408918,4.997751 52.409027))";"POLYGON((52.409027 4.997751,52.408992 4.997752,52.408898 4.997558,52.408887 4.997606,52.408858 4.997553,52.408884 4.997417,52.408918 4.997479,52.409027 4.997751))";4.9975895;52.4089355;
