OBJECTNUMMER;Volgnummer;Adres;Soort_tuin;Sinds;Oppervlakte_m2;Stadsdeel;Foto;Weblink;SELECTIE;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
206;234;"Buiksloterbreek";"Sedumdak";2012;0;"Noord";"bb1.jpg";"";"SEDUMDAK";"POINT(4.907552,52.4021613)";"POINT(52.4021613,4.907552)";4.907552;52.4021613;
207;234;"Buiksloterbreek";"Sedumdak";2012;0;"Noord";"bb1.jpg";"";"SEDUMDAK";"POINT(4.907552,52.4021613)";"POINT(52.4021613,4.907552)";4.907552;52.4021613;
208;234;"Buiksloterbreek";"Sedumdak";2012;61;"Noord";"bb1.jpg";"";"SEDUMDAK";"POINT(4.907552,52.4021613)";"POINT(52.4021613,4.907552)";4.907552;52.4021613;
209;235;"Buiksloterbreek";"Solar-sedumdak";2012;55;"Noord";"bb2.jpg";"";"SOLARSEDUM";"POINT(4.9075382,52.4021079)";"POINT(52.4021079,4.9075382)";4.9075382;52.4021079;
210;236;"Buiksloterbreek";"Solar-sedumdak";2012;56;"Noord";"bb3.jpg";"";"SOLARSEDUM";"POINT(4.90746,52.4019629)";"POINT(52.4019629,4.90746)";4.90746;52.4019629;
211;237;"Buiksloterbreek";"Sedumdak";2012;56;"Noord";"bb4.jpg";"";"SEDUMDAK";"POINT(4.9074581,52.4019095)";"POINT(52.4019095,4.9074581)";4.9074581;52.4019095;
214;238;"Hoendiepstraat";"Sedumdak";2012;9;"Zuid";"Groendak Hoendiepstraat 44-2.JPG";"";"SEDUMDAK";"POINT(4.9105718,52.3420188)";"POINT(52.3420188,4.9105718)";4.9105718;52.3420188;
216;239;"Herengracht 125";"Sedumdak";2012;150;"Centrum";"";"";"SEDUMDAK";"POINT(4.889447,52.3758399)";"POINT(52.3758399,4.889447)";4.889447;52.3758399;
217;240;"Overtoom";"Sedumdak";2012;580;"West";"overtoom.jpg";"http://www.ot301.nl";"SEDUMDAK";"POINT(4.865886,52.3597418)";"POINT(52.3597418,4.865886)";4.865886;52.3597418;
218;241;"Nieuwe Prinsengracht";"Sedumdak";2013;438;"Centrum";"IMG_0091.jpg";"";"SEDUMDAK";"POINT(4.9050729,52.3629424)";"POINT(52.3629424,4.9050729)";4.9050729;52.3629424;
219;242;"Museumpromenade";"Grasdak";2009;0;"Zuid";"museumplein.jpg";"";"GRASDAK";"POINT(4.879997,52.3572165)";"POINT(52.3572165,4.879997)";4.879997;52.3572165;
221;244;"Akersluis";"Sedumdak";2009;0;"Nieuw-West";"akersluis.jpg";"";"SEDUMDAK";"POINT(4.7944829,52.3437735)";"POINT(52.3437735,4.7944829)";4.7944829;52.3437735;
222;243;"Amstelpark Werf De Borcht";"Sedumdak";0;138;"Zuid";"";"";"SEDUMDAK";"POINT(4.8924401,52.3252875)";"POINT(52.3252875,4.8924401)";4.8924401;52.3252875;
223;245;"Sloterkade";"Solar-sedumdak";2013;55;"Zuid";"Sloterkade 3.jpg";"";"SOLARSEDUM";"POINT(4.8514101,52.3496558)";"POINT(52.3496558,4.8514101)";4.8514101;52.3496558;
224;246;"Sloterkade";"Solar-sedumdak";0;55;"Zuid";"";"";"SOLARSEDUM";"POINT(4.8513839,52.3496176)";"POINT(52.3496176,4.8513839)";4.8513839;52.3496176;
225;247;"Sloterkade";"Solar-sedumdak";2013;55;"Zuid";"sloterkade174v2.jpg";"";"SOLARSEDUM";"POINT(4.8513811,52.3495719)";"POINT(52.3495719,4.8513811)";4.8513811;52.3495719;
233;250;"Arena";"Grasdak";1996;5000;"Zuidoost";"arena.jpg";"";"GRASDAK";"POINT(4.941879,52.3140456)";"POINT(52.3140456,4.941879)";4.941879;52.3140456;
241;249;"Prinsengracht";"Sedumdak";2013;210;"Centrum";"prinsengracht700.jpg";"";"SEDUMDAK";"POINT(4.894264,52.361508)";"POINT(52.361508,4.894264)";4.894264;52.361508;
245;251;"Egelantiersgracht";"Sedumdak";2013;185;"Centrum";"egelantiersgracht.jpg";"";"SEDUMDAK";"POINT(4.87971,52.3752791)";"POINT(52.3752791,4.87971)";4.87971;52.3752791;
246;252;"Sloterkade";"Sedumdak";0;40;"Zuid";"";"";"SEDUMDAK";"POINT(4.8513381,52.3494345)";"POINT(52.3494345,4.8513381)";4.8513381;52.3494345;
247;253;"VU Boelelaan Openbare daktuin";"Daktuin";2013;800;"Zuid";"VU.jpg";"";"DAKTUIN";"POINT(4.8660638,52.3339736)";"POINT(52.3339736,4.8660638)";4.8660638;52.3339736;
249;254;"Sarphatipark";"Sedumdak";2013;44;"Zuid";"sarphatipark.jpg";"";"SEDUMDAK";"POINT(4.894623,52.3540923)";"POINT(52.3540923,4.894623)";4.894623;52.3540923;
250;115;"Sloterkade";"Sedumdak";2012;50;"Zuid";"Sloterkade177-179.jpg";"";"SEDUMDAK";"POINT(4.8513272,52.3493888)";"POINT(52.3493888,4.8513272)";4.8513272;52.3493888;
251;256;"Beatrixpark";"Sedumdak";2013;100;"Zuid";"";"";"SEDUMDAK";"POINT(4.8843448,52.343579)";"POINT(52.343579,4.8843448)";4.8843448;52.343579;
257;257;"Realengracht";"Sedumdak";0;0;"Centrum";"realengracht.jpg";"";"SEDUMDAK";"POINT(4.8867109,52.3871886)";"POINT(52.3871886,4.8867109)";4.8867109;52.3871886;
258;258;"Vinkenstraat";"Grasdak";0;0;"Centrum";"";"";"GRASDAK";"POINT(4.8836911,52.3839079)";"POINT(52.3839079,4.8836911)";4.8836911;52.3839079;
259;259;"Roerstraat";"Sedumdak";2013;6;"Zuid";"roerstraat21.jpg";"";"SEDUMDAK";"POINT(4.8995259,52.3448226)";"POINT(52.3448226,4.8995259)";4.8995259;52.3448226;
260;260;"Paleis van Justitie Westerdok";"Muur";2012;0;"Centrum";"justitie.jpg";"";"MUUR";"POINT(4.8934271,52.3837477)";"POINT(52.3837477,4.8934271)";4.8934271;52.3837477;
261;845;"Camping zeeburg";"Sedumdak";2013;0;"Oost";"zeeburgereiland.jpg";"";"SEDUMDAK";"POINT(4.9606168,52.3659255)";"POINT(52.3659255,4.9606168)";4.9606168;52.3659255;
262;262;"Hogeschool van Amsterdam";"Sedumdak";0;650;"Oost";"";"";"SEDUMDAK";"POINT(4.9079492,52.3587195)";"POINT(52.3587195,4.9079492)";4.9079492;52.3587195;
263;263;"Surinameplein";"Sedumdak";2011;50;"West";"fietsenstalling Surinameplein.jpg";"";"SEDUMDAK";"POINT(4.8517988,52.3583724)";"POINT(52.3583724,4.8517988)";4.8517988;52.3583724;
264;264;"Schepenbergweg Werf Stadsdel Zuidoost";"Sedumdak";2012;0;"Zuidoost";"";"";"SEDUMDAK";"POINT(4.9463952,52.2944647)";"POINT(52.2944647,4.9463952)";4.9463952;52.2944647;
265;265;"Darlingstraat ";"Solar-sedumdak";0;800;"Zuidoost";"";"";"SOLARSEDUM";"POINT(4.9498608,52.3198325)";"POINT(52.3198325,4.9498608)";4.9498608;52.3198325;
266;266;"NEMO";"Kruidendak";2013;1160;"Centrum";"nemo.jpg";"";"KRUIDENDAK";"POINT(4.9123528,52.3745505)";"POINT(52.3745505,4.9123528)";4.9123528;52.3745505;
267;267;"Stade de Colombes";"Solar-sedumdak";2013;103;"Oost";"stade-de-colombes.jpg";"";"SOLARSEDUM";"POINT(4.9528172,52.3447653)";"POINT(52.3447653,4.9528172)";4.9528172;52.3447653;
269;268;"Amstelplein";"Sedumdak";0;0;"Oost";"";"";"SEDUMDAK";"POINT(4.9160969,52.3449904)";"POINT(52.3449904,4.9160969)";4.9160969;52.3449904;
270;269;"Sloterkade";"Solar-sedumdak";2013;135;"Zuid";"sloterkade.jpg";"";"SOLARSEDUM";"POINT(4.8528988,52.3545004)";"POINT(52.3545004,4.8528988)";4.8528988;52.3545004;
271;270;"Symfonie ";"Sedumdak";0;0;"Zuid";"";"";"SEDUMDAK";"POINT(4.8885939,52.3350875)";"POINT(52.3350875,4.8885939)";4.8885939;52.3350875;
272;271;"ITO-Tower";"Sedumdak";0;0;"Zuid";"";"";"SEDUMDAK";"POINT(4.872935,52.3369185)";"POINT(52.3369185,4.872935)";4.872935;52.3369185;
273;272;"ABN-AMRO";"Sedumdak";0;0;"Zuid";"";"";"SEDUMDAK";"POINT(4.8723018,52.3377959)";"POINT(52.3377959,4.8723018)";4.8723018;52.3377959;
274;273;" Baker & Mackenzie";"Sedumdak";0;0;"Zuid";"";"";"SEDUMDAK";"POINT(4.8710468,52.3377463)";"POINT(52.3377463,4.8710468)";4.8710468;52.3377463;
275;274;"Crosstowers";"Sedumdak";0;0;"Zuid";"";"";"SEDUMDAK";"POINT(4.884887,52.3377844)";"POINT(52.3377844,4.884887)";4.884887;52.3377844;
276;275;"Frans van Mierrisstraat";"Sedumdak";2013;30;"Zuid";"frans-van-Mierrisstraat.jpg";"";"SEDUMDAK";"POINT(4.879163,52.3539664)";"POINT(52.3539664,4.879163)";4.879163;52.3539664;
277;276;"Nieuwe Houttuinen";"Sedumdak";2012;1352;"Centrum";"nwe houttuinen.jpg";"";"SEDUMDAK";"POINT(4.8860242,52.384072)";"POINT(52.384072,4.8860242)";4.8860242;52.384072;
278;277;"De Lairessestraat";"Sedumdak";2013;53;"Zuid";"foto1.JPG";"";"SEDUMDAK";"POINT(4.8703601,52.3534018)";"POINT(52.3534018,4.8703601)";4.8703601;52.3534018;
279;278;"Leidsestraat";"Sedumdak";2013;169;"Centrum";"leidsestraat.jpg";"";"SEDUMDAK";"POINT(4.8848231,52.365296)";"POINT(52.365296,4.8848231)";4.8848231;52.365296;
280;279;"Ravenswaaijpad School";"Sedumdak";2012;400;"Zuidoost";"reigersbos.jpg";"";"SEDUMDAK";"POINT(4.9775889,52.2944647)";"POINT(52.2944647,4.9775889)";4.9775889;52.2944647;
281;281;"Banstraat";"Solar-sedumdak";2013;70;"Zuid";"banstraat.jpg";"";"SOLARSEDUM";"POINT(4.8755958,52.3526732)";"POINT(52.3526732,4.8755958)";4.8755958;52.3526732;
282;280;"Soembawastraat";"Sedumdak";2013;260;"Oost";"";"";"SEDUMDAK";"POINT(4.9441369,52.3634574)";"POINT(52.3634574,4.9441369)";4.9441369;52.3634574;
283;282;"Pieter Aertsstraat";"Sedumdak";2013;300;"Zuid";"p-aertsstraat.jpg";"";"SEDUMDAK";"POINT(4.904156,52.3527876)";"POINT(52.3527876,4.904156)";4.904156;52.3527876;
284;283;"Roelof Hartstraat";"Sedumdak";2013;140;"Zuid";"roelof-hart.jpg";"";"SEDUMDAK";"POINT(4.884351,52.3520133)";"POINT(52.3520133,4.884351)";4.884351;52.3520133;
285;284;"Jacob obrechtstraat";"Sedumdak";2013;65;"Zuid";"Jacob_Obrechtstraat_24_groendak.jpg";"";"SEDUMDAK";"POINT(4.8750808,52.3561408)";"POINT(52.3561408,4.8750808)";4.8750808;52.3561408;
286;285;"stichtstraat";"Solar-sedumdak";2013;39;"Zuid";"GroendakFurstner.jpg";"";"SOLARSEDUM";"POINT(4.8986652,52.3391615)";"POINT(52.3391615,4.8986652)";4.8986652;52.3391615;
287;286;"Saxen Weimarlaan";"Sedumdak";2013;22;"Zuid";"Saxen Weimarlaan 35.jpg";"";"SEDUMDAK";"POINT(4.8571961,52.3528678)";"POINT(52.3528678,4.8571961)";4.8571961;52.3528678;
288;287;"Jan van Eijckstraat";"Sedumdak";2013;50;"Zuid";"sedumdak Van Eijckstraat.jpg";"";"SEDUMDAK";"POINT(4.876508,52.3498427)";"POINT(52.3498427,4.876508)";4.876508;52.3498427;
289;287;"Gaasterlandstraat 5";"Sedumdak";2013;1000;"Zuid";"polderdak.jpg";"http://amsterdam.nl/zuidas/nieuws/2013/10oktober/polderdak-old-school/";"SEDUMDAK";"POINT(4.89626,52.3373915)";"POINT(52.3373915,4.89626)";4.89626;52.3373915;
290;289;"Wibautstraat";"Grasdak";2014;700;"Oost";"wibaut125k.jpg";"";"GRASDAK";"POINT(4.912905,52.3546607)";"POINT(52.3546607,4.912905)";4.912905;52.3546607;
292;290;"Eerste Jan van der Heidenstraat";"Sedumdak";2014;14;"Zuid";"Fotogroenedak 1eJvdH36Adam.JPG";"";"SEDUMDAK";"POINT(4.8879769,52.3527533)";"POINT(52.3527533,4.8879769)";4.8879769;52.3527533;
293;291;"Sarphatistraat";"Sedumdak";0;0;"Centrum";"Amstelhotel.jpg";"";"SEDUMDAK";"POINT(4.904907,52.3603598)";"POINT(52.3603598,4.904907)";4.904907;52.3603598;
294;292;"Frissenstein 78";"Sedumdak";2014;424;"Zuidoost";"frissenstein.jpg";"";"SEDUMDAK";"POINT(4.9528649,52.3161704)";"POINT(52.3161704,4.9528649)";4.9528649;52.3161704;
295;293;"Diamantstraat";"Sedumdak";2014;7;"Zuid";"foto-diamant.JPG";"";"SEDUMDAK";"POINT(4.90576,52.3520934)";"POINT(52.3520934,4.90576)";4.90576;52.3520934;
296;294;"Schellingwouderdijk";"Sedumdak";2014;44;"Noord";"schellingwouderdijk.jpg";"";"SEDUMDAK";"POINT(4.963712,52.3837325)";"POINT(52.3837325,4.963712)";4.963712;52.3837325;
297;295;"Waterlandplein";"Daktuin";2014;6000;"Noord";"waterlandplein.jpg";"http://www.atelierpro.nl/nl/projects/65/nieuw-waterlandplein-1";"DAKTUIN";"POINT(4.9552252,52.3929793)";"POINT(52.3929793,4.9552252)";4.9552252;52.3929793;
298;296;"Soembawastraat boven school";"Daktuin";2014;260;"Oost";"soembawa.jpg";"";"DAKTUIN";"POINT(4.9443352,52.3634688)";"POINT(52.3634688,4.9443352)";4.9443352;52.3634688;
299;297;"Marnixstraat";"Sedumdak";2014;40;"Centrum";"marnix.jpg";"";"SEDUMDAK";"POINT(4.8813598,52.3815734)";"POINT(52.3815734,4.8813598)";4.8813598;52.3815734;
300;298;"Stadstimmertuin";"Sedumdak";2014;0;"Centrum";"";"";"SEDUMDAK";"POINT(4.9063928,52.3614165)";"POINT(52.3614165,4.9063928)";4.9063928;52.3614165;
301;299;"Bennebroekstraat";"Sedumdak";2014;36;"Zuid";"benneb.JPG";"";"SEDUMDAK";"POINT(4.8483069,52.3527457)";"POINT(52.3527457,4.8483069)";4.8483069;52.3527457;
302;300;"Bennebroekstraat";"Sedumdak";2014;35;"Zuid";"Bijlage 4 - foto groen dak Bennebroekstraat 11C.jpg";"";"SEDUMDAK";"POINT(4.848902,52.3527419)";"POINT(52.3527419,4.848902)";4.848902;52.3527419;
303;301;"Jacob Marisstraat";"Sedumdak";2014;30;"Zuid";"foto 1-8.JPG";"";"SEDUMDAK";"POINT(4.8525178,52.3540236)";"POINT(52.3540236,4.8525178)";4.8525178;52.3540236;
304;302;"Zandhoek";"Sedumdak";0;0;"Centrum";"";"";"SEDUMDAK";"POINT(4.8905408,52.3879515)";"POINT(52.3879515,4.8905408)";4.8905408;52.3879515;
305;303;"WTCW 408";"Sedumdak";0;900;"Oost";"";"";"SEDUMDAK";"POINT(4.9583852,52.356053)";"POINT(52.356053,4.9583852)";4.9583852;52.356053;
306;304;"Prinsengracht";"Kruidendak";2014;56;"Centrum";"IMG_2303.jpg";"";"KRUIDENDAK";"POINT(4.8828652,52.3702094)";"POINT(52.3702094,4.8828652)";4.8828652;52.3702094;
307;305;"John Coltranestraat";"Solar-sedumdak";2014;60;"Nieuw-West";"John Coltranestraat 19.JPG";"";"SOLARSEDUM";"POINT(4.8261602,52.3437201)";"POINT(52.3437201,4.8261602)";4.8261602;52.3437201;
308;306;"Willem Mollhof";"Solar-sedumdak";2014;50;"Nieuw-West";"Willem Mollhof 4 en 5.jpg";"";"SOLARSEDUM";"POINT(4.8255541,52.3612982)";"POINT(52.3612982,4.8255541)";4.8255541;52.3612982;
309;307;"Prinses Marijkestraat";"Sedumdak";2014;58;"Zuid";"Prinses Marijkestraat 48.JPG";"";"SEDUMDAK";"POINT(4.871495,52.3420989)";"POINT(52.3420989,4.871495)";4.871495;52.3420989;
310;308;"Fahrenheitstraat";"Solar-sedumdak";2014;43;"Oost";"Fahrenheitsraat 10.JPG";"";"SOLARSEDUM";"POINT(4.9234378,52.3425414)";"POINT(52.3425414,4.9234378)";4.9234378;52.3425414;
311;309;"Middenweg 119";"Solar-sedumdak";2014;50;"Oost";"Middenweg 119.JPG";"";"SOLARSEDUM";"POINT(4.9339149,52.3518988)";"POINT(52.3518988,4.9339149)";4.9339149;52.3518988;
312;310;"Weesperzijde";"Solar-sedumdak";2014;60;"Oost";"Weesperzijde 112e.jpg";"";"SOLARSEDUM";"POINT(4.912111,52.350865)";"POINT(52.350865,4.912111)";4.912111;52.350865;
313;311;"Schweigmannstraat";"Solar-sedumdak";2014;46;"Nieuw-West";"Schweigmannstraat 5.jpg";"";"SOLARSEDUM";"POINT(4.8356759,52.3832099)";"POINT(52.3832099,4.8356759)";4.8356759;52.3832099;
314;312;"Linnaeusparkweg ";"Solar-sedumdak";2014;77;"Oost";"Linnaseusparkweg 37.JPG";"";"SOLARSEDUM";"POINT(4.9334538,52.3546263)";"POINT(52.3546263,4.9334538)";4.9334538;52.3546263;
315;317;"Linnaeusparkweg";"Solar-sedumdak";2014;71;"Oost";"Linnaeusparkweg 41.JPG";"";"SOLARSEDUM";"POINT(4.933593,52.3545844)";"POINT(52.3545844,4.933593)";4.933593;52.3545844;
316;313;"Magalhaensplein";"Solar-sedumdak";2014;42;"West";"Maghaelsplein 14.JPG";"";"SOLARSEDUM";"POINT(4.8538082,52.3680197)";"POINT(52.3680197,4.8538082)";4.8538082;52.3680197;
317;318;"Burgersdijkstraat";"Solar-sedumdak";2013;32;"Nieuw-West";"Burgersdijkstraat 20.JPG";"";"SOLARSEDUM";"POINT(4.8244731,52.3610083)";"POINT(52.3610083,4.8244731)";4.8244731;52.3610083;
318;320;"Cornelis van Alkemadestraat";"Sedumdak";2013;50;"Nieuw-West";"";"";"SEDUMDAK";"POINT(4.8259318,52.3605086)";"POINT(52.3605086,4.8259318)";4.8259318;52.3605086;
319;321;"Fahrenheitsraat";"Sedumdak";2013;10;"Oost";"";"";"SEDUMDAK";"POINT(4.9235432,52.3426291)";"POINT(52.3426291,4.9235432)";4.9235432;52.3426291;
320;322;"Newtonstraat";"Solar-sedumdak";2013;21;"Oost";"Newtonstraat 67.jpg";"";"SOLARSEDUM";"POINT(4.9358599,52.3561751)";"POINT(52.3561751,4.9358599)";4.9358599;52.3561751;
321;323;"Kea Boumanstraat";"Solar-sedumdak";2014;0;"Oost";"";"";"SOLARSEDUM";"POINT(4.9706209,52.372972)";"POINT(52.372972,4.9706209)";4.9706209;52.372972;
322;319;"Kea Boumanstraat";"Solar-sedumdak";2014;31;"Oost";"Kea Boumanstraat 88.jpg";"";"SOLARSEDUM";"POINT(4.9689042,52.373889)";"POINT(52.373889,4.9689042)";4.9689042;52.373889;
323;324;"Anfieldroad";"Solar-sedumdak";2013;24;"Oost";"";"";"SOLARSEDUM";"POINT(4.9475729,52.344216)";"POINT(52.344216,4.9475729)";4.9475729;52.344216;
324;325;"Sloterkade";"Solar-sedumdak";2013;25;"Zuid";"Sloterkade 67.jpg";"";"SOLARSEDUM";"POINT(4.8529098,52.3544165)";"POINT(52.3544165,4.8529098)";4.8529098;52.3544165;
325;326;"Wallestein";"Solar-sedumdak";2013;69;"Zuid";"Wallestein 38.JPG";"";"SOLARSEDUM";"POINT(4.8642962,52.3243643)";"POINT(52.3243643,4.8642962)";4.8642962;52.3243643;
326;327;"Ben Websterstraat";"Solar-sedumdak";2013;0;"Nieuw-West";"Ben Websterstraat 13.JPG";"";"SOLARSEDUM";"POINT(4.823765,52.3439719)";"POINT(52.3439719,4.823765)";4.823765;52.3439719;
327;329;"Jan Olphert Vaillantlaan";"Solar-sedumdak";2013;0;"Oost";"J.O. Vaillantlaan 58.JPG";"";"SOLARSEDUM";"POINT(4.97738,52.361489)";"POINT(52.361489,4.97738)";4.97738;52.361489;
328;328;"Vierwindenstraat";"Solar-sedumdak";2013;0;"Centrum";"Vierwindenstraat 84.JPG";"";"SOLARSEDUM";"POINT(4.8877218,52.3879248)";"POINT(52.3879248,4.8877218)";4.8877218;52.3879248;
329;330;"Wibautstraat 150";"Sedumdak";2014;0;"Oost";"wibautstraat.jpg";"";"SEDUMDAK";"POINT(4.9118221,52.3538672)";"POINT(52.3538672,4.9118221)";4.9118221;52.3538672;
330;331;"Dintelstraat";"Sedumdak";2014;132;"Zuid";"Dintelstraat.jpg";"";"SEDUMDAK";"POINT(4.8928082,52.3446242)";"POINT(52.3446242,4.8928082)";4.8928082;52.3446242;
331;332;"Frans van Mierisstraat";"Sedumdak";2014;12;"Zuid";"frans.jpg";"";"SEDUMDAK";"POINT(4.8805692,52.3539778)";"POINT(52.3539778,4.8805692)";4.8805692;52.3539778;
332;333;"Cornelis anthoniszstraat";"Solar-sedumdak";2014;0;"Zuid";"";"";"SOLARSEDUM";"POINT(4.886215,52.3540923)";"POINT(52.3540923,4.886215)";4.886215;52.3540923;
333;124;"Van Diemenstraat";"Muur";2011;100;"West";"van-diemenstraat.jpg";"";"MUUR";"POINT(4.8864591,52.3901412)";"POINT(52.3901412,4.8864591)";4.8864591;52.3901412;
334;401;"Barentzplein";"Sedumdak";2014;150;"West";"";"http://www.klompbv.nl/over-ons/nieuws/renovatie_westerspeeltuin_barentszplein_amsterdam/";"SEDUMDAK";"POINT(4.8903181,52.3894736)";"POINT(52.3894736,4.8903181)";4.8903181;52.3894736;
335;402;"Gerrit van der Veenstraat";"Sedumdak";2014;16;"Zuid";"1 (1).jpg";"";"SEDUMDAK";"POINT(4.8800428,52.3485724)";"POINT(52.3485724,4.8800428)";4.8800428;52.3485724;
336;403;"Willemsparkschool";"Solar-sedumdak";2014;0;"Zuid";"IMG_9108.JPG";"";"SOLARSEDUM";"POINT(4.8696921,52.351052)";"POINT(52.351052,4.8696921)";4.8696921;52.351052;
337;404;"Montessorischool Maas en Waal";"Solar-sedumdak";2014;0;"Zuid";"IMG_9154.JPG";"";"SOLARSEDUM";"POINT(4.9004681,52.3436247)";"POINT(52.3436247,4.9004681)";4.9004681;52.3436247;
338;405;"Baarsstraat";"Sedumdak";2014;24;"Zuid";"Baarsstraat5.jpg";"";"SEDUMDAK";"POINT(4.854645,52.3506438)";"POINT(52.3506438,4.854645)";4.854645;52.3506438;
339;406;"Damrak";"Sedumdak";2014;0;"Centrum";"damrak.jpg";"";"SEDUMDAK";"POINT(4.8967159,52.3761908)";"POINT(52.3761908,4.8967159)";4.8967159;52.3761908;
340;407;"Daltonschool Neptunus IJburg";"Solar-sedumdak";2014;0;"Oost";"neptunus.jpg";"";"SOLARSEDUM";"POINT(4.9909818,52.3595397)";"POINT(52.3595397,4.9909818)";4.9909818;52.3595397;
341;408;"Geert Grooteschool";"Solar-sedumdak";2014;0;"Zuid";"geert-groote.jpg";"";"SOLARSEDUM";"POINT(4.8629682,52.341561)";"POINT(52.341561,4.8629682)";4.8629682;52.341561;
342;409;"President Kennedylaan";"Sedumdak";2014;16;"Zuid";"pres-kennedy.jpg";"";"SEDUMDAK";"POINT(4.9118912,52.3425032)";"POINT(52.3425032,4.9118912)";4.9118912;52.3425032;
343;410;"Schoolwerktuinen Kalfjeslaan";"Solar-sedumdak";2014;200;"Zuid";"kalfjeslaan.jpg";"";"SOLARSEDUM";"POINT(4.8918712,52.3226439)";"POINT(52.3226439,4.8918712)";4.8918712;52.3226439;
344;841;"Stadionweg ";"Sedumdak";2014;52;"Zuid";"stadionweg.jpg";"";"SEDUMDAK";"POINT(4.8802979,52.3475577)";"POINT(52.3475577,4.8802979)";4.8802979;52.3475577;
345;207;"Stade de Colombes";"Sedumdak";2014;40;"Oost";"";"";"SEDUMDAK";"POINT(4.9522989,52.3450629)";"POINT(52.3450629,4.9522989)";4.9522989;52.3450629;
346;335;"Groot Blankenberg 25";"Solar-sedumdak";2014;62;"Zuid";"groot_blankenberg.jpg";"";"SOLARSEDUM";"POINT(4.8792889,52.3242766)";"POINT(52.3242766,4.8792889)";4.8792889;52.3242766;
347;336;"Jacob Obrechtstraat 3";"Sedumdak";2014;36;"Zuid";"jacob_O.jpg";"";"SEDUMDAK";"POINT(4.8742731,52.357823)";"POINT(52.357823,4.8742731)";4.8742731;52.357823;
349;337;"Cannenburg";"Solar-sedumdak";2014;66;"Zuid";"cannenburg.jpg";"";"SOLARSEDUM";"POINT(4.8642371,52.3311392)";"POINT(52.3311392,4.8642371)";4.8642371;52.3311392;
350;411;"Amstelveenseweg";"Solar-sedumdak";2015;100;"Zuid";"Amstelveenseweg 751.jpg";"";"SOLARSEDUM";"POINT(4.8581078,52.3286864)";"POINT(52.3286864,4.8581078)";4.8581078;52.3286864;
351;412;"Kuipersstraat";"Sedumdak";2015;30;"Zuid";"Kuipersstraat_149.jpg";"";"SEDUMDAK";"POINT(4.9001381,52.3529212)";"POINT(52.3529212,4.9001381)";4.9001381;52.3529212;
352;452;"Sloterkade ";"Sedumdak";2015;100;"Zuid";"Sloterkade_139b.jpg";"";"SEDUMDAK";"POINT(4.8520591,52.351895)";"POINT(52.351895,4.8520591)";4.8520591;52.351895;
353;413;"Jan Willem Brouwersstraat ";"Sedumdak";2015;14;"Zuid";"Jan-Willem-Brouwersstraat-11.jpg";"";"SEDUMDAK";"POINT(4.8780072,52.3561179)";"POINT(52.3561179,4.8780072)";4.8780072;52.3561179;
354;414;"Van Ostadestraat 29 ";"Sedumdak";2015;250;"Zuid";"Van-Ostadestraat-29.jpg";"";"SEDUMDAK";"POINT(4.8882639,52.3517882)";"POINT(52.3517882,4.8882639)";4.8882639;52.3517882;
355;421;"Hogeweg";"Sedumdak";2013;35;"Oost";"";"";"SEDUMDAK";"POINT(4.9331801,52.3548972)";"POINT(52.3548972,4.9331801)";4.9331801;52.3548972;
356;422;"Hogeweg ";"Sedumdak";2013;54;"Oost";"";"";"SEDUMDAK";"POINT(4.9336898,52.3557059)";"POINT(52.3557059,4.9336898)";4.9336898;52.3557059;
357;423;"J.O. Vaillantlaan  ";"Sedumdak";2013;50;"Oost";"";"";"SEDUMDAK";"POINT(4.9770181,52.3613593)";"POINT(52.3613593,4.9770181)";4.9770181;52.3613593;
358;424;"Linnaeusparkweg";"Sedumdak";2013;21;"Oost";"";"";"SEDUMDAK";"POINT(4.9414442,52.3491217)";"POINT(52.3491217,4.9414442)";4.9414442;52.3491217;
359;425;"Linnaeusparkweg";"Sedumdak";2013;73;"Oost";"";"";"SEDUMDAK";"POINT(4.9318688,52.3551222)";"POINT(52.3551222,4.9318688)";4.9318688;52.3551222;
360;426;"Lisdoddelaan";"Sedumdak";2013;43;"Oost";"";"";"SEDUMDAK";"POINT(4.996577,52.3512274)";"POINT(52.3512274,4.996577)";4.996577;52.3512274;
361;427;"Lisdoddelaan";"Sedumdak";2013;57;"Oost";"";"";"SEDUMDAK";"POINT(4.991368,52.3537566)";"POINT(52.3537566,4.991368)";4.991368;52.3537566;
362;428;"Middenweg ";"Sedumdak";2013;52;"Oost";"";"";"SEDUMDAK";"POINT(4.9325769,52.3527876)";"POINT(52.3527876,4.9325769)";4.9325769;52.3527876;
364;429;"Nicolaas Hennemanhof";"Sedumdak";2013;34;"Oost";"";"";"SEDUMDAK";"POINT(4.9920409,52.3578841)";"POINT(52.3578841,4.9920409)";4.9920409;52.3578841;
365;430;"Wakkerstraat";"Sedumdak";2013;33;"Buiten Amsterdam";"";"";"SEDUMDAK";"POINT(4.9274862,52.3531996)";"POINT(52.3531996,4.9274862)";4.9274862;52.3531996;
366;431;"Weesperzijde ";"Sedumdak";2013;26;"Buiten Amsterdam";"";"";"SEDUMDAK";"POINT(4.923857,52.3420302)";"POINT(52.3420302,4.923857)";4.923857;52.3420302;
367;432;"Ben van Meerendonkstraat";"Sedumdak";2014;44;"Oost";"";"";"SEDUMDAK";"POINT(5.0116718,52.3489081)";"POINT(52.3489081,5.0116718)";5.0116718;52.3489081;
