OBJECTNUMMER;Functie;Functie_gecorrigeerd;VOT_ID;Adres;Aantal_adressen;Gebruiksdoel;WOZ_gebruik;Hoofdfunctie;Hoofdfunctie_ID;Gebruiksoppervlakte;Footprint;Oppervlakte_gecorrigeerd;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
29778;"kantoor";0;"0363010000844386";"Van Ostadestraat 49A";3;"kantoorfunctie";"kantoor";"Kantoren";"K";79;0;0;"POINT(4.888882,52.351876)";"POINT(52.351876,4.888882)";4.888882;52.351876;
29779;"kantoor";0;"0363010000844389";"Van Ostadestraat 49D";0;"industriefunctie";"kantoor";"Kantoren";"K";40;0;0;"POINT(4.888897,52.351885)";"POINT(52.351885,4.888897)";4.888897;52.351885;
29780;"kantoor";0;"0363010000844390";"Van Ostadestraat 49E";0;"sportfunctie";"kantoor";"Kantoren";"K";81;0;0;"POINT(4.888911,52.351885)";"POINT(52.351885,4.888911)";4.888911;52.351885;
29781;"praktijkruimte";0;"0363010000844391";"Van Ostadestraat 49F";0;"kantoorfunctie";"praktijkruimte";"Zorg";"Z";58;0;0;"POINT(4.888911,52.351885)";"POINT(52.351885,4.888911)";4.888911;52.351885;
29782;"kantoor";0;"0363010000792669";"Van Ostadestraat 55/H";0;"winkelfunctie";"kantoor";"Kantoren";"K";64;0;0;"POINT(4.889659,52.351978)";"POINT(52.351978,4.889659)";4.889659;52.351978;
29783;"kantoor";0;"0363010000844468";"Van Ostadestraat 66/H";0;"industriefunctie";"kantoor";"Kantoren";"K";50;0;0;"POINT(4.889002,52.351687)";"POINT(52.351687,4.889002)";4.889002;52.351687;
29784;"cultuur";0;"0363010001982809";"Van Ostadestraat 67";0;"bijeenkomstfunctie";"cultuur";"Cultuur";"C";50;0;0;"POINT(4.890245,52.352034)";"POINT(52.352034,4.890245)";4.890245;52.352034;
29785;"atelier / werkruimte";0;"0363010000844523";"Van Ostadestraat 81/H";0;"woonfunctie";"atelier / werkruimte";"Atelier / werkruimte";"F";28;0;0;"POINT(4.890494,52.352089)";"POINT(52.352089,4.890494)";4.890494;52.352089;
29786;"atelier / werkruimte";0;"0363010000844527";"Van Ostadestraat 82/H";0;"industriefunctie";"atelier / werkruimte";"Atelier / werkruimte";"F";52;0;0;"POINT(4.889984,52.351817)";"POINT(52.351817,4.889984)";4.889984;52.351817;
29787;"kinderdagverblijf";0;"0363010000844551";"Van Ostadestraat 89";0;"onderwijsfunctie";"crèche / peuterspeelzaal";"Onderwijs";"O";274;0;0;"POINT(4.890787,52.352126)";"POINT(52.352126,4.890787)";4.890787;52.352126;
29788;"kantoor";0;"0363010000844552";"Van Ostadestraat 90/H";0;"industriefunctie";"kantoor";"Kantoren";"K";60;0;0;"POINT(4.890204,52.351836)";"POINT(52.351836,4.890204)";4.890204;52.351836;
29789;"hotel / motel";0;"0363010012062030";"Van Ostadestraat 97";0;"logiesfunctie";"hotel / motel";"Logies";"L";1458;0;0;"POINT(4.891798,52.352283)";"POINT(52.352283,4.891798)";4.891798;52.352283;
29790;"bijeenkomstfunctie";0;"0363010000845914";"Van Reigersbergenstraat 65";0;"bijeenkomstfunctie";"";"Onduidelijke functie";"Q";514;0;0;"POINT(4.870286,52.373276)";"POINT(52.373276,4.870286)";4.870286;52.373276;
29791;"industriefunctie";0;"0363010000846131";"Van Rensselaerstraat 12";0;"industriefunctie";"";"Bedrijven";"B";680;0;0;"POINT(4.855453,52.362408)";"POINT(52.362408,4.855453)";4.855453;52.362408;
29792;"café / bar / restaurant";0;"0363010000846147";"Van Rensselaerstraat 21";0;"bijeenkomstfunctie";"café / bar / restaurant";"Horeca";"H";75;0;0;"POINT(4.856514,52.362116)";"POINT(52.362116,4.856514)";4.856514;52.362116;
29793;"opslag / distributie";0;"0363010000846161";"Van Rensselaerstraat 33/H";0;"industriefunctie";"opslag / distributie";"Opslag en distributie";"E";106;0;0;"POINT(4.855677,52.362076)";"POINT(52.362076,4.855677)";4.855677;52.362076;
29794;"woonfunctie";0;"0363010000846172";"Van Riebeeckhavenweg 1";0;"woonfunctie";"overig bedrijf";"Bedrijven";"B";69;0;0;"POINT(4.85387,52.407455)";"POINT(52.407455,4.85387)";4.85387;52.407455;
29795;"industriefunctie";0;"0363010000846180";"Van Riebeeckhavenweg 11";0;"industriefunctie";"bedrijf";"Bedrijven";"B";54;1;0;"POINT(4.846024,52.412147)";"POINT(52.412147,4.846024)";4.846024;52.412147;
29796;"industriefunctie|kantoorfunctie";0;"0363010000846181";"Van Riebeeckhavenweg 12";0;"industriefunctie|kantoorfunctie";"overig bedrijf";"Bedrijven";"B";1244;0;0;"POINT(4.852051,52.409586)";"POINT(52.409586,4.852051)";4.852051;52.409586;
29797;"opslag / distributie";0;"0363010012087324";"Van Riebeeckhavenweg 2";0;"industriefunctie";"opslag / distributie";"Opslag en distributie";"E";382;0;0;"POINT(4.853362,52.408118)";"POINT(52.408118,4.853362)";4.853362;52.408118;
29798;"industriefunctie";0;"0363010000846173";"Van Riebeeckhavenweg 3";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";476;0;0;"POINT(4.853353,52.407687)";"POINT(52.407687,4.853353)";4.853353;52.407687;
29799;"industriefunctie";0;"0363010001026748";"Van Riebeeckhavenweg 4";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";440;0;0;"POINT(4.852961,52.408503)";"POINT(52.408503,4.852961)";4.852961;52.408503;
29800;"kantoor";0;"0363010012085334";"Van Riebeeckhavenweg 5";0;"kantoorfunctie";"kantoor";"Kantoren";"K";100;0;0;"POINT(4.852865,52.4079)";"POINT(52.4079,4.852865)";4.852865;52.4079;
29801;"industriefunctie";0;"0363010000846175";"Van Riebeeckhavenweg 6";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";964;0;0;"POINT(4.852605,52.408798)";"POINT(52.408798,4.852605)";4.852605;52.408798;
29802;"industriefunctie";0;"0363010001003062";"Van Riebeeckhavenweg 9";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";4712;0;0;"POINT(4.850516,52.410136)";"POINT(52.410136,4.850516)";4.850516;52.410136;
29803;"industriefunctie";0;"0363010001000653";"Van Slingelandtplein 1";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";460;0;0;"POINT(4.865053,52.383769)";"POINT(52.383769,4.865053)";4.865053;52.383769;
29804;"kantoorfunctie";0;"0363010001000664";"Van Slingelandtplein 11";0;"kantoorfunctie";"overig bedrijf";"Kantoren";"K";280;0;0;"POINT(4.864261,52.383658)";"POINT(52.383658,4.864261)";4.864261;52.383658;
29805;"industriefunctie";0;"0363010001000675";"Van Slingelandtplein 13";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";223;0;0;"POINT(4.864405,52.383919)";"POINT(52.383919,4.864405)";4.864405;52.383919;
29806;"industriefunctie|kantoorfunctie";0;"0363010001000676";"Van Slingelandtplein 15";0;"industriefunctie|kantoorfunctie";"overig bedrijf";"Bedrijven";"B";724;0;0;"POINT(4.864389,52.384036)";"POINT(52.384036,4.864389)";4.864389;52.384036;
29807;"industriefunctie";0;"0363010001000677";"Van Slingelandtplein 17";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";490;0;0;"POINT(4.864387,52.384152)";"POINT(52.384152,4.864387)";4.864387;52.384152;
29808;"industriefunctie";0;"0363010001000678";"Van Slingelandtplein 19";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";960;0;0;"POINT(4.864386,52.384305)";"POINT(52.384305,4.864386)";4.864386;52.384305;
29809;"winkel";0;"0363010001012921";"Van Slingelandtplein 2";0;"kantoorfunctie";"winkel";"Detailhandel";"D";0;0;0;"POINT(4.864646,52.384666)";"POINT(52.384666,4.864646)";4.864646;52.384666;
29810;"industriefunctie";0;"0363010001000656";"Van Slingelandtplein 3";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";294;0;0;"POINT(4.864892,52.383741)";"POINT(52.383741,4.864892)";4.864892;52.383741;
29811;"kantoor in bedrijfsverzamelgebouw";0;"0363010001010983";"Van Slingelandtplein 4";0;"kantoorfunctie";"kantoor in bedrijfsverzamelgebouw";"Kantoren";"K";821;0;0;"POINT(4.864099,52.38496)";"POINT(52.38496,4.864099)";4.864099;52.38496;
29812;"industriefunctie";0;"0363010001000658";"Van Slingelandtplein 5";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";430;0;0;"POINT(4.864716,52.383713)";"POINT(52.383713,4.864716)";4.864716;52.383713;
29813;"industriefunctie";0;"0363010001000659";"Van Slingelandtplein 7";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";272;0;0;"POINT(4.864569,52.383695)";"POINT(52.383695,4.864569)";4.864569;52.383695;
29814;"industriefunctie";0;"0363010001012920";"Van Slingelandtplein 8";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";1000;0;0;"POINT(4.864308,52.384664)";"POINT(52.384664,4.864308)";4.864308;52.384664;
29815;"industriefunctie";0;"0363010001002341";"Van Slingelandtplein 9";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";233;1;0;"POINT(4.864408,52.383676)";"POINT(52.383676,4.864408)";4.864408;52.383676;
29816;"industriefunctie";0;"0363010000846182";"Van Slingelandtstraat 1";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";317;0;0;"POINT(4.866032,52.381706)";"POINT(52.381706,4.866032)";4.866032;52.381706;
29817;"industriefunctie";0;"0363010001024015";"Van Slingelandtstraat 10A";2;"industriefunctie";"overig bedrijf";"Bedrijven";"B";310;0;0;"POINT(4.866141,52.382461)";"POINT(52.382461,4.866141)";4.866141;52.382461;
29818;"industriefunctie";0;"0363010000795566";"Van Slingelandtstraat 11";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";99;0;0;"POINT(4.865717,52.382298)";"POINT(52.382298,4.865717)";4.865717;52.382298;
29819;"industriefunctie";0;"0363010000795573";"Van Slingelandtstraat 13A";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";197;0;0;"POINT(4.865759,52.382406)";"POINT(52.382406,4.865759)";4.865759;52.382406;
29820;"industriefunctie";0;"0363010000795578";"Van Slingelandtstraat 13B";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";219;0;0;"POINT(4.865714,52.382505)";"POINT(52.382505,4.865714)";4.865714;52.382505;
29821;"opslag / distributie";0;"0363010000846192";"Van Slingelandtstraat 14";0;"industriefunctie";"opslag / distributie";"Opslag en distributie";"E";202;0;0;"POINT(4.866066,52.382569)";"POINT(52.382569,4.866066)";4.866066;52.382569;
29822;"woonfunctie";0;"0363010000846194";"Van Slingelandtstraat 16";0;"woonfunctie";"overig bedrijf";"Bedrijven";"B";103;0;0;"POINT(4.865989,52.382874)";"POINT(52.382874,4.865989)";4.865989;52.382874;
29823;"industriefunctie";0;"0363010000846195";"Van Slingelandtstraat 18";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";0;0;0;"POINT(4.865974,52.382856)";"POINT(52.382856,4.865974)";4.865974;52.382856;
29824;"industriefunctie";0;"0363010000612753";"Van Slingelandtstraat 20A";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";250;0;0;"POINT(4.865808,52.383287)";"POINT(52.383287,4.865808)";4.865808;52.383287;
29825;"woonfunctie";0;"0363010000791179";"Van Slingelandtstraat 20C";0;"woonfunctie";"overig bedrijf";"Bedrijven";"B";146;0;0;"POINT(4.865807,52.383368)";"POINT(52.383368,4.865807)";4.865807;52.383368;
29826;"industriefunctie";0;"0363010001022653";"Van Slingelandtstraat 22";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";428;0;0;"POINT(4.865731,52.383547)";"POINT(52.383547,4.865731)";4.865731;52.383547;
29827;"winkelfunctie";0;"0363010000846200";"Van Slingelandtstraat 24";0;"winkelfunctie";"";"Detailhandel";"D";744;0;0;"POINT(4.86555,52.383978)";"POINT(52.383978,4.86555)";4.86555;52.383978;
29828;"kantoor";0;"0363010000846203";"Van Slingelandtstraat 28";0;"industriefunctie";"kantoor";"Kantoren";"K";283;0;0;"POINT(4.865504,52.384121)";"POINT(52.384121,4.865504)";4.865504;52.384121;
29829;"winkel";0;"0363010000846184";"Van Slingelandtstraat 3";0;"winkelfunctie";"winkel";"Detailhandel";"D";200;0;0;"POINT(4.865942,52.381894)";"POINT(52.381894,4.865942)";4.865942;52.381894;
29830;"winkel";0;"0363010000846205";"Van Slingelandtstraat 30";0;"industriefunctie";"winkel";"Detailhandel";"D";245;0;0;"POINT(4.865547,52.38422)";"POINT(52.38422,4.865547)";4.865547;52.38422;
29831;"kantoor";0;"0363010001012202";"Van Slingelandtstraat 31A";0;"industriefunctie";"kantoor";"Kantoren";"K";245;0;0;"POINT(4.865638,52.382765)";"POINT(52.382765,4.865638)";4.865638;52.382765;
29832;"kantoor";0;"0363010001012203";"Van Slingelandtstraat 31B";2;"industriefunctie";"kantoor";"Kantoren";"K";517;0;0;"POINT(4.865594,52.382765)";"POINT(52.382765,4.865594)";4.865594;52.382765;
29833;"overig (detail)handel";0;"0363010001001032";"Van Slingelandtstraat 32";0;"winkelfunctie";"overig (detail)handel";"Detailhandel";"D";1530;0;0;"POINT(4.865766,52.384347)";"POINT(52.384347,4.865766)";4.865766;52.384347;
29834;"industriefunctie";0;"0363010001012205";"Van Slingelandtstraat 33A";0;"industriefunctie";"";"Bedrijven";"B";348;0;0;"POINT(4.865592,52.382881)";"POINT(52.382881,4.865592)";4.865592;52.382881;
29835;"kantoor in bedrijfsverzamelgebouw";0;"0363010001012206";"Van Slingelandtstraat 33B";0;"industriefunctie";"kantoor in bedrijfsverzamelgebouw";"Kantoren";"K";161;0;0;"POINT(4.865533,52.382881)";"POINT(52.382881,4.865533)";4.865533;52.382881;
29836;"industriefunctie";0;"0363010001012207";"Van Slingelandtstraat 35A";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";348;0;0;"POINT(4.865547,52.38298)";"POINT(52.38298,4.865547)";4.865547;52.38298;
29837;"kantoor";0;"0363010001012208";"Van Slingelandtstraat 35B";0;"industriefunctie";"kantoor";"Kantoren";"K";161;0;0;"POINT(4.865488,52.38298)";"POINT(52.38298,4.865488)";4.865488;52.38298;
29838;"kantoor (hoofdcode)";0;"0363010001012209";"Van Slingelandtstraat 37A";0;"industriefunctie";"kantoor (hoofdcode)";"Kantoren";"K";509;0;0;"POINT(4.865516,52.383088)";"POINT(52.383088,4.865516)";4.865516;52.383088;
29839;"winkel";0;"0363010000994615";"Van Slingelandtstraat 39";0;"winkelfunctie";"winkel";"Detailhandel";"D";1500;0;0;"POINT(4.865441,52.383222)";"POINT(52.383222,4.865441)";4.865441;52.383222;
29840;"industriefunctie";0;"0363010000846185";"Van Slingelandtstraat 4";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";368;0;0;"POINT(4.866261,52.382165)";"POINT(52.382165,4.866261)";4.866261;52.382165;
29841;"kantoorfunctie";0;"0363010001000665";"Van Slingelandtstraat 41";0;"kantoorfunctie";"overig bedrijf";"Kantoren";"K";365;0;0;"POINT(4.86532,52.383563)";"POINT(52.383563,4.86532)";4.86532;52.383563;
29842;"industriefunctie";0;"0363010001000666";"Van Slingelandtstraat 43";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";641;0;0;"POINT(4.865244,52.383734)";"POINT(52.383734,4.865244)";4.865244;52.383734;
29843;"benzinestation";0;"0363010000995949";"Van Slingelandtstraat 45";0;"winkelfunctie";"benzinestation";"Detailhandel";"D";487;1;0;"POINT(4.864829,52.384082)";"POINT(52.384082,4.864829)";4.864829;52.384082;
29844;"winkel";0;"0363010001012922";"Van Slingelandtstraat 47";0;"kantoorfunctie";"winkel";"Detailhandel";"D";653;0;0;"POINT(4.865024,52.385)";"POINT(52.385,4.865024)";4.865024;52.385;
29845;"winkel";0;"0363010001012924";"Van Slingelandtstraat 49";0;"winkelfunctie";"winkel";"Detailhandel";"D";0;0;0;"POINT(4.865039,52.384937)";"POINT(52.384937,4.865039)";4.865039;52.384937;
29846;"industriefunctie";0;"0363010000846186";"Van Slingelandtstraat 5";0;"industriefunctie";"woning + bedrijf";"Bedrijven";"B";274;0;0;"POINT(4.865911,52.381966)";"POINT(52.381966,4.865911)";4.865911;52.381966;
29847;"winkel";0;"0363010001012932";"Van Slingelandtstraat 51";0;"winkelfunctie";"winkel";"Detailhandel";"D";0;0;0;"POINT(4.86504,52.384874)";"POINT(52.384874,4.86504)";4.86504;52.384874;
29848;"kantoor in bedrijfsverzamelgebouw";0;"0363010001012933";"Van Slingelandtstraat 55";0;"kantoorfunctie";"kantoor in bedrijfsverzamelgebouw";"Kantoren";"K";0;0;0;"POINT(4.865026,52.384829)";"POINT(52.384829,4.865026)";4.865026;52.384829;
29849;"kantoor";0;"0363010001012935";"Van Slingelandtstraat 59";0;"kantoorfunctie";"kantoor";"Kantoren";"K";0;0;0;"POINT(4.865041,52.384748)";"POINT(52.384748,4.865041)";4.865041;52.384748;
29850;"industriefunctie";0;"0363010001024011";"Van Slingelandtstraat 6/H";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";155;0;0;"POINT(4.866216,52.382318)";"POINT(52.382318,4.866216)";4.866216;52.382318;
29851;"kantoor in bedrijfsverzamelgebouw";0;"0363010001012936";"Van Slingelandtstraat 63";0;"kantoorfunctie";"kantoor in bedrijfsverzamelgebouw";"Kantoren";"K";0;0;0;"POINT(4.865057,52.384695)";"POINT(52.384695,4.865057)";4.865057;52.384695;
29852;"kantoor";0;"0363010001012938";"Van Slingelandtstraat 67";0;"kantoorfunctie";"kantoor";"Kantoren";"K";0;0;0;"POINT(4.865043,52.384641)";"POINT(52.384641,4.865043)";4.865043;52.384641;
29853;"woonfunctie";0;"0363010000846190";"Van Slingelandtstraat 7";0;"woonfunctie";"woning + bedrijf";"Bedrijven";"B";95;0;0;"POINT(4.865881,52.382038)";"POINT(52.382038,4.865881)";4.865881;52.382038;
29854;"industriefunctie";0;"0363010000846189";"Van Slingelandtstraat 7A";0;"industriefunctie";"woning + bedrijf";"Bedrijven";"B";0;0;0;"POINT(4.865881,52.382038)";"POINT(52.382038,4.865881)";4.865881;52.382038;
29855;"industriefunctie";0;"0363010001024012";"Van Slingelandtstraat 8A";2;"industriefunctie";"overig bedrijf";"Bedrijven";"B";154;0;0;"POINT(4.866156,52.38239)";"POINT(52.38239,4.866156)";4.866156;52.38239;
29856;"kantoor";0;"0363010001024014";"Van Slingelandtstraat 8C";0;"industriefunctie";"kantoor";"Kantoren";"K";155;0;0;"POINT(4.866259,52.38239)";"POINT(52.38239,4.866259)";4.866259;52.38239;
29857;"industriefunctie";0;"0363010000846191";"Van Slingelandtstraat 9";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";250;0;0;"POINT(4.865851,52.382119)";"POINT(52.382119,4.865851)";4.865851;52.382119;
29858;"industriefunctie";0;"0363010000846505";"Van Speijkstraat 104/H";0;"industriefunctie";"overig bedrijf";"Bedrijven";"B";64;0;0;"POINT(4.860465,52.369377)";"POINT(52.369377,4.860465)";4.860465;52.369377;
29859;"woonfunctie|industriefunctie";0;"0363010000977092";"Van Speijkstraat 148/O";2;"woonfunctie|industriefunctie";"overig bedrijf";"Bedrijven";"B";64;0;0;"POINT(4.860166,52.371021)";"POINT(52.371021,4.860166)";4.860166;52.371021;
29860;"café / bar / restaurant";0;"0363010000846710";"Van Speijkstraat 157/H";0;"bijeenkomstfunctie";"café / bar / restaurant";"Horeca";"H";156;0;0;"POINT(4.859844,52.370992)";"POINT(52.370992,4.859844)";4.859844;52.370992;
29861;"winkel";0;"0363010000846714";"Van Speijkstraat 159/H";0;"winkelfunctie";"winkel";"Detailhandel";"D";130;0;0;"POINT(4.859843,52.371073)";"POINT(52.371073,4.859843)";4.859843;52.371073;
29862;"kantoor";0;"0363010000846718";"Van Speijkstraat 161/H";0;"winkelfunctie";"kantoor";"Kantoren";"K";51;0;0;"POINT(4.859812,52.371145)";"POINT(52.371145,4.859812)";4.859812;52.371145;
29863;"opslag / distributie";0;"0363010012144404";"Van Speijkstraat 37/H";0;"bijeenkomstfunctie";"opslag / distributie";"Opslag en distributie";"E";163;0;0;"POINT(4.860567,52.36696)";"POINT(52.36696,4.860567)";4.860567;52.36696;
29864;"opslag / distributie";0;"0363010000846392";"Van Speijkstraat 65/H";0;"industriefunctie";"opslag / distributie";"Opslag en distributie";"E";268;0;0;"POINT(4.860409,52.367903)";"POINT(52.367903,4.860409)";4.860409;52.367903;
29865;"wijk- / buurtcentrum";0;"0363010011118321";"Van Speijkstraat 65A";0;"bijeenkomstfunctie";"wijk- / buurtcentrum";"Wijk / buurtcentrum";"G";745;0;0;"POINT(4.859955,52.367802)";"POINT(52.367802,4.859955)";4.859955;52.367802;
29866;"winkel";0;"0363010000846732";"Van Spilbergenstraat 1";0;"woonfunctie|industriefunctie";"winkel";"Detailhandel";"D";40;0;0;"POINT(4.852023,52.364414)";"POINT(52.364414,4.852023)";4.852023;52.364414;
29867;"café / bar / restaurant";0;"0363010000847297";"Van Spilbergenstraat 147/H";0;"bijeenkomstfunctie";"café / bar / restaurant";"Horeca";"H";68;0;0;"POINT(4.850651,52.368632)";"POINT(52.368632,4.850651)";4.850651;52.368632;
29868;"industriefunctie";0;"0363010000984321";"Van Spilbergenstraat 168A";7;"industriefunctie";"bedrijf";"Bedrijven";"B";0;0;0;"POINT(4.850443,52.368775)";"POINT(52.368775,4.850443)";4.850443;52.368775;
29869;"winkel";0;"0363010000846733";"Van Spilbergenstraat 2/H";0;"winkelfunctie";"winkel";"Detailhandel";"D";67;0;0;"POINT(4.85236,52.364434)";"POINT(52.364434,4.85236)";4.85236;52.364434;
29870;"winkel";0;"0363010000847104";"Van Spilbergenstraat 98/H";0;"overige gebruiksfunctie";"winkel";"Detailhandel";"D";45;0;0;"POINT(4.851667,52.367145)";"POINT(52.367145,4.851667)";4.851667;52.367145;
29871;"kantoor";0;"0363010001010086";"Van Suchtelen van de Haarestraat 14";0;"kantoorfunctie";"kantoor";"Kantoren";"K";290;0;0;"POINT(4.803885,52.357474)";"POINT(52.357474,4.803885)";4.803885;52.357474;
29872;"kantoor";0;"0363010001010085";"Van Suchtelen van de Haarestraat 16";0;"kantoorfunctie";"kantoor";"Kantoren";"K";0;0;0;"POINT(4.803768,52.357446)";"POINT(52.357446,4.803768)";4.803768;52.357446;
29873;"kinderdagverblijf";0;"0363010012098671";"Van Suchtelen van de Haarestraat 209A";2;"bijeenkomstfunctie";"dagverblijf";"Onderwijs";"O";396;0;0;"POINT(4.801897,52.356835)";"POINT(52.356835,4.801897)";4.801897;52.356835;
29874;"opslag / distributie";0;"0363010000847670";"Van Swindendwarsstraat 60";0;"industriefunctie";"opslag / distributie";"Opslag en distributie";"E";131;0;0;"POINT(4.925684,52.361165)";"POINT(52.361165,4.925684)";4.925684;52.361165;
29875;"atelier / werkruimte";0;"0363010000847698";"Van Swindendwarsstraat 85";0;"industriefunctie";"atelier / werkruimte";"Atelier / werkruimte";"F";67;0;0;"POINT(4.9262,52.360987)";"POINT(52.360987,4.9262)";4.9262;52.360987;
29876;"kerk";0;"0363010000851285";"Van `t Hofflaan 20";0;"woonfunctie|bijeenkomstfunctie";"kerk";"Religie";"R";1743;0;0;"POINT(4.936252,52.348389)";"POINT(52.348389,4.936252)";4.936252;52.348389;
